Country,Year,Gender_Female,Gender_Male,Gender_Total,Age_Under18,Age_Over18,Age_Total,VALUE
Türkiye,2017-01-01,1,0,0,0,0,1,425
Uzbekistan,2017-01-01,1,0,0,0,0,1,51
Albania,2018-01-01,1,0,0,0,0,1,2
Armenia,2018-01-01,1,0,0,0,0,1,2
Antigua and Barbuda,2018-01-01,1,0,0,0,0,1,0
Austria,2018-01-01,1,0,0,0,0,1,3
Azerbaijan,2018-01-01,1,0,0,0,0,1,11
Belgium,2018-01-01,1,0,0,0,0,1,14
Bulgaria,2018-01-01,1,0,0,0,0,1,8
Bahamas,2018-01-01,1,0,0,0,0,1,0
Bolivia (Plurinational State of),2018-01-01,1,0,0,0,0,1,36
Barbados,2018-01-01,1,0,0,0,0,1,1
Switzerland,2018-01-01,1,0,0,0,0,1,3
Chile,2018-01-01,1,0,0,0,0,1,19
Czechia,2018-01-01,1,0,0,0,0,1,8
Germany,2018-01-01,1,0,0,0,0,1,114
Dominica,2018-01-01,1,0,0,0,0,1,0
Denmark,2018-01-01,1,0,0,0,0,1,4
Spain,2018-01-01,1,0,0,0,0,1,40
Finland,2018-01-01,1,0,0,0,0,1,9
France,2018-01-01,1,0,0,0,0,1,131
Greece,2018-01-01,1,0,0,0,0,1,4
Guyana,2018-01-01,1,0,0,0,0,1,3
Croatia,2018-01-01,1,0,0,0,0,1,3
Hungary,2018-01-01,1,0,0,0,0,1,11
Iceland,2018-01-01,1,0,0,0,0,1,0
Italy,2018-01-01,1,0,0,0,0,1,36
Jordan,2018-01-01,1,0,0,0,0,1,10
Saint Kitts and Nevis,2018-01-01,1,0,0,0,0,1,0
Saint Lucia,2018-01-01,1,0,0,0,0,1,3
Sri Lanka,2018-01-01,1,0,0,0,0,1,72
Lithuania,2018-01-01,1,0,0,0,0,1,13
Latvia,2018-01-01,1,0,0,0,0,1,21
Mexico,2018-01-01,1,0,0,0,0,1,1093
Mongolia,2018-01-01,1,0,0,0,0,1,22
Norway,2018-01-01,1,0,0,0,0,1,2
Oman,2018-01-01,1,0,0,0,0,1,2
Russian Federation,2018-01-01,1,0,0,0,0,1,1437
Serbia,2018-01-01,1,0,0,0,0,1,12
Slovakia,2018-01-01,1,0,0,0,0,1,6
Slovenia,2018-01-01,1,0,0,0,0,1,1
Trinidad and Tobago,2018-01-01,1,0,0,0,0,1,4
Türkiye,2018-01-01,1,0,0,0,0,1,325
Uzbekistan,2018-01-01,1,0,0,0,0,1,46
Albania,2019-01-01,1,0,0,0,0,1,0
Antigua and Barbuda,2019-01-01,1,0,0,0,0,1,0
Austria,2019-01-01,1,0,0,0,0,1,8
Azerbaijan,2019-01-01,1,0,0,0,0,1,11
Belgium,2019-01-01,1,0,0,0,0,1,7
Bulgaria,2019-01-01,1,0,0,0,0,1,9
Bolivia (Plurinational State of),2019-01-01,1,0,0,0,0,1,25
Barbados,2019-01-01,1,0,0,0,0,1,0
Bhutan,2019-01-01,1,0,0,0,0,1,1
Canada,2019-01-01,1,0,0,0,0,1,63
Switzerland,2019-01-01,1,0,0,0,0,1,4
Chile,2019-01-01,1,0,0,0,0,1,53
Colombia,2019-01-01,1,0,0,0,0,1,661
Costa Rica,2019-01-01,1,0,0,0,0,1,17
Germany,2019-01-01,1,0,0,0,0,1,113
Dominica,2019-01-01,1,0,0,0,0,1,0
Denmark,2019-01-01,1,0,0,0,0,1,8
Dominican Republic,2019-01-01,1,0,0,0,0,1,34
Spain,2019-01-01,1,0,0,0,0,1,41
France,2019-01-01,1,0,0,0,0,1,118
Guyana,2019-01-01,1,0,0,0,0,1,1
Honduras,2019-01-01,1,0,0,0,0,1,33
Croatia,2019-01-01,1,0,0,0,0,1,4
Hungary,2019-01-01,1,0,0,0,0,1,14
Iceland,2019-01-01,1,0,0,0,0,1,0
Italy,2019-01-01,1,0,0,0,0,1,52
Jordan,2019-01-01,1,0,0,0,0,1,7
Saint Kitts and Nevis,2019-01-01,1,0,0,0,0,1,1
Saint Lucia,2019-01-01,1,0,0,0,0,1,4
Lithuania,2019-01-01,1,0,0,0,0,1,8
Latvia,2019-01-01,1,0,0,0,0,1,27
Mexico,2019-01-01,1,0,0,0,0,1,646
Mongolia,2019-01-01,1,0,0,0,0,1,16
Norway,2019-01-01,1,0,0,0,0,1,2
Russian Federation,2019-01-01,1,0,0,0,0,1,1288
El Salvador,2019-01-01,1,0,0,0,0,1,64
Serbia,2019-01-01,1,0,0,0,0,1,16
Slovakia,2019-01-01,1,0,0,0,0,1,10
Slovenia,2019-01-01,1,0,0,0,0,1,2
Trinidad and Tobago,2019-01-01,1,0,0,0,0,1,7
Türkiye,2019-01-01,1,0,0,0,0,1,406
Uruguay,2019-01-01,1,0,0,0,0,1,26
Albania,2020-01-01,1,0,0,0,0,1,1
Antigua and Barbuda,2020-01-01,1,0,0,0,0,1,1
Austria,2020-01-01,1,0,0,0,0,1,4
Azerbaijan,2020-01-01,1,0,0,0,0,1,8
Belgium,2020-01-01,1,0,0,0,0,1,4
Bulgaria,2020-01-01,1,0,0,0,0,1,10
Bosnia and Herzegovina,2020-01-01,1,0,0,0,0,1,3
Belize,2020-01-01,1,0,0,0,0,1,0
Bolivia (Plurinational State of),2020-01-01,1,0,0,0,0,1,27
Barbados,2020-01-01,1,0,0,0,0,1,5
Bhutan,2020-01-01,1,0,0,0,0,1,0
Canada,2020-01-01,1,0,0,0,0,1,101
Switzerland,2020-01-01,1,0,0,0,0,1,3
Chile,2020-01-01,1,0,0,0,0,1,60
Colombia,2020-01-01,1,0,0,0,0,1,501
Costa Rica,2020-01-01,1,0,0,0,0,1,2
Czechia,2020-01-01,1,0,0,0,0,1,7
Germany,2020-01-01,1,0,0,0,0,1,99
Dominica,2020-01-01,1,0,0,0,0,1,0
Denmark,2020-01-01,1,0,0,0,0,1,9
Dominican Republic,2020-01-01,1,0,0,0,0,1,29
Spain,2020-01-01,1,0,0,0,0,1,36
France,2020-01-01,1,0,0,0,0,1,115
Greece,2020-01-01,1,0,0,0,0,1,4
Guyana,2020-01-01,1,0,0,0,0,1,4
Honduras,2020-01-01,1,0,0,0,0,1,41
Croatia,2020-01-01,1,0,0,0,0,1,1
Hungary,2020-01-01,1,0,0,0,0,1,17
Iceland,2020-01-01,1,0,0,0,0,1,0
Italy,2020-01-01,1,0,0,0,0,1,40
Jordan,2020-01-01,1,0,0,0,0,1,10
Saint Kitts and Nevis,2020-01-01,1,0,0,0,0,1,2
Saint Lucia,2020-01-01,1,0,0,0,0,1,0
Lithuania,2020-01-01,1,0,0,0,0,1,17
Latvia,2020-01-01,1,0,0,0,0,1,24
Mexico,2020-01-01,1,0,0,0,0,1,1121
Montenegro,2020-01-01,1,0,0,0,0,1,1
Mongolia,2020-01-01,1,0,0,0,0,1,21
Norway,2020-01-01,1,0,0,0,0,1,3
Russian Federation,2020-01-01,1,0,0,0,0,1,1252
El Salvador,2020-01-01,1,0,0,0,0,1,55
Serbia,2020-01-01,1,0,0,0,0,1,10
Slovakia,2020-01-01,1,0,0,0,0,1,3
Slovenia,2020-01-01,1,0,0,0,0,1,0
Trinidad and Tobago,2020-01-01,1,0,0,0,0,1,8
Türkiye,2020-01-01,1,0,0,0,0,1,466
Uruguay,2020-01-01,1,0,0,0,0,1,21
Saint Vincent and the Grenadines,2020-01-01,1,0,0,0,0,1,1
Albania,2021-01-01,1,0,0,0,0,1,4
Austria,2021-01-01,1,0,0,0,0,1,5
Bulgaria,2021-01-01,1,0,0,0,0,1,13
Bahamas,2021-01-01,1,0,0,0,0,1,20
Belize,2021-01-01,1,0,0,0,0,1,4
Bolivia (Plurinational State of),2021-01-01,1,0,0,0,0,1,23
Barbados,2021-01-01,1,0,0,0,0,1,1
Canada,2021-01-01,1,0,0,0,0,1,84
Switzerland,2021-01-01,1,0,0,0,0,1,2
Chile,2021-01-01,1,0,0,0,0,1,58
Czechia,2021-01-01,1,0,0,0,0,1,7
Germany,2021-01-01,1,0,0,0,0,1,116
Dominica,2021-01-01,1,0,0,0,0,1,0
Denmark,2021-01-01,1,0,0,0,0,1,5
Ecuador,2021-01-01,1,0,0,0,0,1,68
France,2021-01-01,1,0,0,0,0,1,106
Greece,2021-01-01,1,0,0,0,0,1,4
Grenada,2021-01-01,1,0,0,0,0,1,0
Guyana,2021-01-01,1,0,0,0,0,1,7
Honduras,2021-01-01,1,0,0,0,0,1,35
Croatia,2021-01-01,1,0,0,0,0,1,1
Hungary,2021-01-01,1,0,0,0,0,1,13
Iceland,2021-01-01,1,0,0,0,0,1,1
Italy,2021-01-01,1,0,0,0,0,1,40
Jordan,2021-01-01,1,0,0,0,0,1,10
Saint Kitts and Nevis,2021-01-01,1,0,0,0,0,1,1
Saint Lucia,2021-01-01,1,0,0,0,0,1,3
Lithuania,2021-01-01,1,0,0,0,0,1,10
Latvia,2021-01-01,1,0,0,0,0,1,27
Mexico,2021-01-01,1,0,0,0,0,1,948
Norway,2021-01-01,1,0,0,0,0,1,2
El Salvador,2021-01-01,1,0,0,0,0,1,53
Serbia,2021-01-01,1,0,0,0,0,1,16
Slovakia,2021-01-01,1,0,0,0,0,1,10
Slovenia,2021-01-01,1,0,0,0,0,1,1
Türkiye,2021-01-01,1,0,0,0,0,1,471
Uruguay,2021-01-01,1,0,0,0,0,1,11
Holy See,2021-01-01,1,0,0,0,0,1,0
Saint Vincent and the Grenadines,2021-01-01,1,0,0,0,0,1,0
Albania,2022-01-01,1,0,0,0,0,1,2
Antigua and Barbuda,2022-01-01,1,0,0,0,0,1,0
Austria,2022-01-01,1,0,0,0,0,1,5
Bulgaria,2022-01-01,1,0,0,0,0,1,6
Bahamas,2022-01-01,1,0,0,0,0,1,13
Bosnia and Herzegovina,2022-01-01,1,0,0,0,0,1,5
Belize,2022-01-01,1,0,0,0,0,1,0
Bolivia (Plurinational State of),2022-01-01,1,0,0,0,0,1,31
Barbados,2022-01-01,1,0,0,0,0,1,2
Canada,2022-01-01,1,0,0,0,0,1,90
Switzerland,2022-01-01,1,0,0,0,0,1,4
Chile,2022-01-01,1,0,0,0,0,1,86
Czechia,2022-01-01,1,0,0,0,0,1,17
Germany,2022-01-01,1,0,0,0,0,1,114
Dominica,2022-01-01,1,0,0,0,0,1,0
Denmark,2022-01-01,1,0,0,0,0,1,13
Ecuador,2022-01-01,1,0,0,0,0,1,49
France,2022-01-01,1,0,0,0,0,1,125
Greece,2022-01-01,1,0,0,0,0,1,9
Grenada,2022-01-01,1,0,0,0,0,1,1
Guyana,2022-01-01,1,0,0,0,0,1,7
Honduras,2022-01-01,1,0,0,0,0,1,45
Croatia,2022-01-01,1,0,0,0,0,1,4
Hungary,2022-01-01,1,0,0,0,0,1,18
Iceland,2022-01-01,1,0,0,0,0,1,0
Italy,2022-01-01,1,0,0,0,0,1,46
Jordan,2022-01-01,1,0,0,0,0,1,12
Saint Kitts and Nevis,2022-01-01,1,0,0,0,0,1,2
Saint Lucia,2022-01-01,1,0,0,0,0,1,2
Lithuania,2022-01-01,1,0,0,0,0,1,8
Latvia,2022-01-01,1,0,0,0,0,1,29
Morocco,2022-01-01,1,0,0,0,0,1,61
Mexico,2022-01-01,1,0,0,0,0,1,519
Montenegro,2022-01-01,1,0,0,0,0,1,0
Mauritius,2022-01-01,1,0,0,0,0,1,3
Norway,2022-01-01,1,0,0,0,0,1,7
El Salvador,2022-01-01,1,0,0,0,0,1,30
Serbia,2022-01-01,1,0,0,0,0,1,6
Slovakia,2022-01-01,1,0,0,0,0,1,7
Slovenia,2022-01-01,1,0,0,0,0,1,3
Türkiye,2022-01-01,1,0,0,0,0,1,468
Uruguay,2022-01-01,1,0,0,0,0,1,18
Holy See,2022-01-01,1,0,0,0,0,1,0
Saint Vincent and the Grenadines,2022-01-01,1,0,0,0,0,1,0
Armenia,2013-01-01,0,1,0,0,0,1,0
Switzerland,2013-01-01,0,1,0,0,0,1,26
Czechia,2013-01-01,0,1,0,0,0,1,8
Germany,2013-01-01,0,1,0,0,0,1,152
Finland,2013-01-01,0,1,0,0,0,1,2
Guatemala,2013-01-01,0,1,0,0,0,1,37
Honduras,2013-01-01,0,1,0,0,0,1,5
Hungary,2013-01-01,0,1,0,0,0,1,12
Iceland,2013-01-01,0,1,0,0,0,1,0
Italy,2013-01-01,0,1,0,0,0,1,222
Japan,2013-01-01,0,1,0,0,0,1,13
Sri Lanka,2013-01-01,0,1,0,0,0,1,0
Lithuania,2013-01-01,0,1,0,0,0,1,1
"China, Macao Special Administrative Region",2013-01-01,0,1,0,0,0,1,1
Norway,2013-01-01,0,1,0,0,0,1,6
Serbia,2013-01-01,0,1,0,0,0,1,2
Slovakia,2013-01-01,0,1,0,0,0,1,0
Slovenia,2013-01-01,0,1,0,0,0,1,3
Türkiye,2013-01-01,0,1,0,0,0,1,96
Armenia,2014-01-01,0,1,0,0,0,1,0
Switzerland,2014-01-01,0,1,0,0,0,1,13
Czechia,2014-01-01,0,1,0,0,0,1,5
Germany,2014-01-01,0,1,0,0,0,1,155
Finland,2014-01-01,0,1,0,0,0,1,5
Guatemala,2014-01-01,0,1,0,0,0,1,28
Honduras,2014-01-01,0,1,0,0,0,1,13
Hungary,2014-01-01,0,1,0,0,0,1,7
Iceland,2014-01-01,0,1,0,0,0,1,1
Italy,2014-01-01,0,1,0,0,0,1,198
Japan,2014-01-01,0,1,0,0,0,1,6
Sri Lanka,2014-01-01,0,1,0,0,0,1,0
Lithuania,2014-01-01,0,1,0,0,0,1,2
Mongolia,2014-01-01,0,1,0,0,0,1,1
Norway,2014-01-01,0,1,0,0,0,1,9
Serbia,2014-01-01,0,1,0,0,0,1,1
Slovakia,2014-01-01,0,1,0,0,0,1,1
Slovenia,2014-01-01,0,1,0,0,0,1,6
Türkiye,2014-01-01,0,1,0,0,0,1,186
Armenia,2015-01-01,0,1,0,0,0,1,1
Antigua and Barbuda,2015-01-01,0,1,0,0,0,1,3
Austria,2015-01-01,0,1,0,0,0,1,14
Belgium,2015-01-01,0,1,0,0,0,1,33
Belize,2015-01-01,0,1,0,0,0,1,1
Bolivia (Plurinational State of),2015-01-01,0,1,0,0,0,1,2
Bhutan,2015-01-01,0,1,0,0,0,1,0
Switzerland,2015-01-01,0,1,0,0,0,1,16
Czechia,2015-01-01,0,1,0,0,0,1,6
Germany,2015-01-01,0,1,0,0,0,1,156
Denmark,2015-01-01,0,1,0,0,0,1,5
Finland,2015-01-01,0,1,0,0,0,1,6
France,2015-01-01,0,1,0,0,0,1,116
Greece,2015-01-01,0,1,0,0,0,1,27
Guatemala,2015-01-01,0,1,0,0,0,1,40
Honduras,2015-01-01,0,1,0,0,0,1,6
Iceland,2015-01-01,0,1,0,0,0,1,0
Italy,2015-01-01,0,1,0,0,0,1,227
Japan,2015-01-01,0,1,0,0,0,1,13
Sri Lanka,2015-01-01,0,1,0,0,0,1,0
Lithuania,2015-01-01,0,1,0,0,0,1,0
Mongolia,2015-01-01,0,1,0,0,0,1,1
Norway,2015-01-01,0,1,0,0,0,1,10
Russian Federation,2015-01-01,0,1,0,0,0,1,679
Serbia,2015-01-01,0,1,0,0,0,1,6
Slovakia,2015-01-01,0,1,0,0,0,1,4
Slovenia,2015-01-01,0,1,0,0,0,1,0
Türkiye,2015-01-01,0,1,0,0,0,1,290
Uzbekistan,2015-01-01,0,1,0,0,0,1,8
Albania,2016-01-01,0,1,0,0,0,1,0
Armenia,2016-01-01,0,1,0,0,0,1,0
Antigua and Barbuda,2016-01-01,0,1,0,0,0,1,3
Austria,2016-01-01,0,1,0,0,0,1,19
Azerbaijan,2016-01-01,0,1,0,0,0,1,3
Belgium,2016-01-01,0,1,0,0,0,1,25
Belize,2016-01-01,0,1,0,0,0,1,5
Bolivia (Plurinational State of),2016-01-01,0,1,0,0,0,1,1
Barbados,2016-01-01,0,1,0,0,0,1,0
Bhutan,2016-01-01,0,1,0,0,0,1,0
Switzerland,2016-01-01,0,1,0,0,0,1,18
Chile,2016-01-01,0,1,0,0,0,1,11
Czechia,2016-01-01,0,1,0,0,0,1,10
Germany,2016-01-01,0,1,0,0,0,1,240
Denmark,2016-01-01,0,1,0,0,0,1,7
Spain,2016-01-01,0,1,0,0,0,1,133
Finland,2016-01-01,0,1,0,0,0,1,5
France,2016-01-01,0,1,0,0,0,1,120
Greece,2016-01-01,0,1,0,0,0,1,41
Grenada,2016-01-01,0,1,0,0,0,1,1
Guatemala,2016-01-01,0,1,0,0,0,1,35
Guyana,2016-01-01,0,1,0,0,0,1,6
Honduras,2016-01-01,0,1,0,0,0,1,13
Croatia,2016-01-01,0,1,0,0,0,1,0
Hungary,2016-01-01,0,1,0,0,0,1,2
Iceland,2016-01-01,0,1,0,0,0,1,0
Italy,2016-01-01,0,1,0,0,0,1,186
Japan,2016-01-01,0,1,0,0,0,1,22
Liechtenstein,2016-01-01,0,1,0,0,0,1,0
Sri Lanka,2016-01-01,0,1,0,0,0,1,0
Lithuania,2016-01-01,0,1,0,0,0,1,5
Latvia,2016-01-01,0,1,0,0,0,1,0
Norway,2016-01-01,0,1,0,0,0,1,9
Panama,2016-01-01,0,1,0,0,0,1,3
Russian Federation,2016-01-01,0,1,0,0,0,1,662
Serbia,2016-01-01,0,1,0,0,0,1,7
Slovakia,2016-01-01,0,1,0,0,0,1,1
Slovenia,2016-01-01,0,1,0,0,0,1,2
Türkiye,2016-01-01,0,1,0,0,0,1,215
Uzbekistan,2016-01-01,0,1,0,0,0,1,3
Albania,2017-01-01,0,1,0,0,0,1,0
Armenia,2017-01-01,0,1,0,0,0,1,0
Antigua and Barbuda,2017-01-01,0,1,0,0,0,1,1
Austria,2017-01-01,0,1,0,0,0,1,13
Azerbaijan,2017-01-01,0,1,0,0,0,1,1
Belgium,2017-01-01,0,1,0,0,0,1,26
Bolivia (Plurinational State of),2017-01-01,0,1,0,0,0,1,2
Switzerland,2017-01-01,0,1,0,0,0,1,20
Chile,2017-01-01,0,1,0,0,0,1,16
Czechia,2017-01-01,0,1,0,0,0,1,4
Germany,2017-01-01,0,1,0,0,0,1,199
Dominica,2017-01-01,0,1,0,0,0,1,0
Denmark,2017-01-01,0,1,0,0,0,1,19
Spain,2017-01-01,0,1,0,0,0,1,84
Finland,2017-01-01,0,1,0,0,0,1,5
France,2017-01-01,0,1,0,0,0,1,131
Greece,2017-01-01,0,1,0,0,0,1,48
Hungary,2017-01-01,0,1,0,0,0,1,6
Iceland,2017-01-01,0,1,0,0,0,1,2
Italy,2017-01-01,0,1,0,0,0,1,164
Jordan,2017-01-01,0,1,0,0,0,1,21
Saint Kitts and Nevis,2017-01-01,0,1,0,0,0,1,1
Saint Lucia,2017-01-01,0,1,0,0,0,1,0
Sri Lanka,2017-01-01,0,1,0,0,0,1,0
Lithuania,2017-01-01,0,1,0,0,0,1,3
Latvia,2017-01-01,0,1,0,0,0,1,2
Mexico,2017-01-01,0,1,0,0,0,1,37
Malta,2017-01-01,0,1,0,0,0,1,1
Mongolia,2017-01-01,0,1,0,0,0,1,0
Norway,2017-01-01,0,1,0,0,0,1,5
Oman,2017-01-01,0,1,0,0,0,1,13
Russian Federation,2017-01-01,0,1,0,0,0,1,508
Serbia,2017-01-01,0,1,0,0,0,1,1
Slovakia,2017-01-01,0,1,0,0,0,1,0
Slovenia,2017-01-01,0,1,0,0,0,1,0
Türkiye,2017-01-01,0,1,0,0,0,1,254
Uzbekistan,2017-01-01,0,1,0,0,0,1,1
Albania,2018-01-01,0,1,0,0,0,1,1
Armenia,2018-01-01,0,1,0,0,0,1,1
Antigua and Barbuda,2018-01-01,0,1,0,0,0,1,2
Austria,2018-01-01,0,1,0,0,0,1,39
Azerbaijan,2018-01-01,0,1,0,0,0,1,2
Belgium,2018-01-01,0,1,0,0,0,1,33
Bahamas,2018-01-01,0,1,0,0,0,1,0
Bolivia (Plurinational State of),2018-01-01,0,1,0,0,0,1,5
Barbados,2018-01-01,0,1,0,0,0,1,0
Switzerland,2018-01-01,0,1,0,0,0,1,28
Chile,2018-01-01,0,1,0,0,0,1,18
Czechia,2018-01-01,0,1,0,0,0,1,8
Germany,2018-01-01,0,1,0,0,0,1,225
Dominica,2018-01-01,0,1,0,0,0,1,0
Denmark,2018-01-01,0,1,0,0,0,1,10
Spain,2018-01-01,0,1,0,0,0,1,89
Finland,2018-01-01,0,1,0,0,0,1,7
France,2018-01-01,0,1,0,0,0,1,158
Greece,2018-01-01,0,1,0,0,0,1,38
Guyana,2018-01-01,0,1,0,0,0,1,1
Croatia,2018-01-01,0,1,0,0,0,1,1
Hungary,2018-01-01,0,1,0,0,0,1,2
Iceland,2018-01-01,0,1,0,0,0,1,0
Italy,2018-01-01,0,1,0,0,0,1,163
Jordan,2018-01-01,0,1,0,0,0,1,19
Saint Kitts and Nevis,2018-01-01,0,1,0,0,0,1,2
Saint Lucia,2018-01-01,0,1,0,0,0,1,0
Sri Lanka,2018-01-01,0,1,0,0,0,1,0
Lithuania,2018-01-01,0,1,0,0,0,1,3
Latvia,2018-01-01,0,1,0,0,0,1,5
Mexico,2018-01-01,0,1,0,0,0,1,25
Malta,2018-01-01,0,1,0,0,0,1,6
Mongolia,2018-01-01,0,1,0,0,0,1,1
Norway,2018-01-01,0,1,0,0,0,1,16
Oman,2018-01-01,0,1,0,0,0,1,14
Russian Federation,2018-01-01,0,1,0,0,0,1,435
Serbia,2018-01-01,0,1,0,0,0,1,3
Slovakia,2018-01-01,0,1,0,0,0,1,1
Slovenia,2018-01-01,0,1,0,0,0,1,1
Türkiye,2018-01-01,0,1,0,0,0,1,363
Uzbekistan,2018-01-01,0,1,0,0,0,1,4
Albania,2019-01-01,0,1,0,0,0,1,0
Antigua and Barbuda,2019-01-01,0,1,0,0,0,1,0
Austria,2019-01-01,0,1,0,0,0,1,44
Azerbaijan,2019-01-01,0,1,0,0,0,1,1
Belgium,2019-01-01,0,1,0,0,0,1,15
Bolivia (Plurinational State of),2019-01-01,0,1,0,0,0,1,2
Barbados,2019-01-01,0,1,0,0,0,1,0
Bhutan,2019-01-01,0,1,0,0,0,1,1
Canada,2019-01-01,0,1,0,0,0,1,26
Switzerland,2019-01-01,0,1,0,0,0,1,18
Chile,2019-01-01,0,1,0,0,0,1,47
Colombia,2019-01-01,0,1,0,0,0,1,169
Costa Rica,2019-01-01,0,1,0,0,0,1,26
Germany,2019-01-01,0,1,0,0,0,1,173
Dominica,2019-01-01,0,1,0,0,0,1,0
Denmark,2019-01-01,0,1,0,0,0,1,20
Dominican Republic,2019-01-01,0,1,0,0,0,1,86
Spain,2019-01-01,0,1,0,0,0,1,116
France,2019-01-01,0,1,0,0,0,1,169
Guyana,2019-01-01,0,1,0,0,0,1,1
Honduras,2019-01-01,0,1,0,0,0,1,13
Croatia,2019-01-01,0,1,0,0,0,1,0
Hungary,2019-01-01,0,1,0,0,0,1,4
Iceland,2019-01-01,0,1,0,0,0,1,1
Italy,2019-01-01,0,1,0,0,0,1,163
Jordan,2019-01-01,0,1,0,0,0,1,8
Saint Kitts and Nevis,2019-01-01,0,1,0,0,0,1,0
Saint Lucia,2019-01-01,0,1,0,0,0,1,0
Lithuania,2019-01-01,0,1,0,0,0,1,2
Latvia,2019-01-01,0,1,0,0,0,1,3
Mexico,2019-01-01,0,1,0,0,0,1,56
Malta,2019-01-01,0,1,0,0,0,1,2
Norway,2019-01-01,0,1,0,0,0,1,6
Russian Federation,2019-01-01,0,1,0,0,0,1,398
El Salvador,2019-01-01,0,1,0,0,0,1,1
Serbia,2019-01-01,0,1,0,0,0,1,7
Slovakia,2019-01-01,0,1,0,0,0,1,4
Slovenia,2019-01-01,0,1,0,0,0,1,5
Türkiye,2019-01-01,0,1,0,0,0,1,264
Uruguay,2019-01-01,0,1,0,0,0,1,4
Albania,2020-01-01,0,1,0,0,0,1,0
Antigua and Barbuda,2020-01-01,0,1,0,0,0,1,2
Austria,2020-01-01,0,1,0,0,0,1,15
Azerbaijan,2020-01-01,0,1,0,0,0,1,3
Belgium,2020-01-01,0,1,0,0,0,1,26
Bosnia and Herzegovina,2020-01-01,0,1,0,0,0,1,9
Belize,2020-01-01,0,1,0,0,0,1,2
Bolivia (Plurinational State of),2020-01-01,0,1,0,0,0,1,1
Barbados,2020-01-01,0,1,0,0,0,1,0
Bhutan,2020-01-01,0,1,0,0,0,1,1
Canada,2020-01-01,0,1,0,0,0,1,31
Switzerland,2020-01-01,0,1,0,0,0,1,23
Chile,2020-01-01,0,1,0,0,0,1,44
Colombia,2020-01-01,0,1,0,0,0,1,208
Costa Rica,2020-01-01,0,1,0,0,0,1,10
Czechia,2020-01-01,0,1,0,0,0,1,4
Germany,2020-01-01,0,1,0,0,0,1,201
Dominica,2020-01-01,0,1,0,0,0,1,1
Denmark,2020-01-01,0,1,0,0,0,1,43
Dominican Republic,2020-01-01,0,1,0,0,0,1,75
Spain,2020-01-01,0,1,0,0,0,1,99
France,2020-01-01,0,1,0,0,0,1,178
Greece,2020-01-01,0,1,0,0,0,1,22
Guyana,2020-01-01,0,1,0,0,0,1,2
Honduras,2020-01-01,0,1,0,0,0,1,8
Croatia,2020-01-01,0,1,0,0,0,1,3
Hungary,2020-01-01,0,1,0,0,0,1,5
Iceland,2020-01-01,0,1,0,0,0,1,1
Italy,2020-01-01,0,1,0,0,0,1,122
Jordan,2020-01-01,0,1,0,0,0,1,19
Saint Kitts and Nevis,2020-01-01,0,1,0,0,0,1,0
Saint Lucia,2020-01-01,0,1,0,0,0,1,1
Lithuania,2020-01-01,0,1,0,0,0,1,5
Latvia,2020-01-01,0,1,0,0,0,1,2
Mexico,2020-01-01,0,1,0,0,0,1,57
Malta,2020-01-01,0,1,0,0,0,1,5
Montenegro,2020-01-01,0,1,0,0,0,1,1
Norway,2020-01-01,0,1,0,0,0,1,4
Russian Federation,2020-01-01,0,1,0,0,0,1,383
El Salvador,2020-01-01,0,1,0,0,0,1,2
Serbia,2020-01-01,0,1,0,0,0,1,5
Slovakia,2020-01-01,0,1,0,0,0,1,2
Slovenia,2020-01-01,0,1,0,0,0,1,0
Türkiye,2020-01-01,0,1,0,0,0,1,225
Uruguay,2020-01-01,0,1,0,0,0,1,5
Saint Vincent and the Grenadines,2020-01-01,0,1,0,0,0,1,0
Albania,2021-01-01,0,1,0,0,0,1,0
Austria,2021-01-01,0,1,0,0,0,1,14
Bahamas,2021-01-01,0,1,0,0,0,1,15
Belize,2021-01-01,0,1,0,0,0,1,0
Bolivia (Plurinational State of),2021-01-01,0,1,0,0,0,1,3
Barbados,2021-01-01,0,1,0,0,0,1,0
Canada,2021-01-01,0,1,0,0,0,1,28
Switzerland,2021-01-01,0,1,0,0,0,1,25
Chile,2021-01-01,0,1,0,0,0,1,69
Czechia,2021-01-01,0,1,0,0,0,1,3
Germany,2021-01-01,0,1,0,0,0,1,175
Dominica,2021-01-01,0,1,0,0,0,1,0
Denmark,2021-01-01,0,1,0,0,0,1,20
Ecuador,2021-01-01,0,1,0,0,0,1,66
France,2021-01-01,0,1,0,0,0,1,181
Greece,2021-01-01,0,1,0,0,0,1,27
Grenada,2021-01-01,0,1,0,0,0,1,0
Guyana,2021-01-01,0,1,0,0,0,1,5
Honduras,2021-01-01,0,1,0,0,0,1,10
Croatia,2021-01-01,0,1,0,0,0,1,2
Hungary,2021-01-01,0,1,0,0,0,1,3
Iceland,2021-01-01,0,1,0,0,0,1,3
Italy,2021-01-01,0,1,0,0,0,1,160
Jordan,2021-01-01,0,1,0,0,0,1,20
Saint Kitts and Nevis,2021-01-01,0,1,0,0,0,1,0
Saint Lucia,2021-01-01,0,1,0,0,0,1,0
Lithuania,2021-01-01,0,1,0,0,0,1,0
Latvia,2021-01-01,0,1,0,0,0,1,2
"China, Macao Special Administrative Region",2021-01-01,0,1,0,0,0,1,1
Mexico,2021-01-01,0,1,0,0,0,1,62
Norway,2021-01-01,0,1,0,0,0,1,14
