Id,Country,Year,VALUE,Demographic,Probability,Baseline,YoY_Pct_Change,Yearly_Trend,Rolling_Slope,Rolling_Trend,Cumulative_Growth
3869,Myanmar,2024,71.59764,Male_Over18,6.319151996861399,76.740166,-6.701218238177908,Declining,-3.107208,Sharp decline,-6.70121823817791
3878,Myanmar,2025,70.52575,Male_Over18,6.569391387740571,76.740166,-1.497102418459595,Declining,-0.1725799999999964,Mild decline,-8.09799655632749
3887,Myanmar,2026,71.25248,Male_Over18,6.824489795918367,76.740166,1.030446326341794,Increase,0.6953150000000008,Strong growth,-7.150995738007651
3896,Myanmar,2027,71.91638,Male_Over18,7.084447221394787,76.740166,0.9317570420005028,Stable,0.6410849999999968,Strong growth,-6.285868602369192
3905,Myanmar,2028,72.53465,Male_Over18,7.3492636641698335,76.740166,0.8597067872437414,Stable,0.3525799999999961,Mild growth,-5.480201854137249
3914,Myanmar,2029,72.62154,Male_Over18,7.618939124243504,76.740166,0.11979102401402653,Stable,,,-5.366975620042321
3861,Myanmar,2023,76.740166,Male_Under18,4.900429377874324,76.740166,,First Year,,,0.0
3870,Myanmar,2024,71.59764,Male_Under18,5.098406724740449,76.740166,-6.701218238177908,Declining,-3.107208,Sharp decline,-6.70121823817791
3879,Myanmar,2025,70.52575,Male_Under18,5.300304415108869,76.740166,-1.497102418459595,Declining,-0.1725799999999964,Mild decline,-8.09799655632749
3888,Myanmar,2026,71.25248,Male_Under18,5.50612244897959,76.740166,1.030446326341794,Increase,0.6953150000000008,Strong growth,-7.150995738007651
3897,Myanmar,2027,71.91638,Male_Under18,5.715860826352614,76.740166,0.9317570420005028,Stable,0.6410849999999968,Strong growth,-6.285868602369192
3906,Myanmar,2028,72.53465,Male_Under18,5.929519547227933,76.740166,0.8597067872437414,Stable,0.3525799999999961,Mild growth,-5.480201854137249
3915,Myanmar,2029,72.62154,Male_Under18,6.1470986116055535,76.740166,0.11979102401402653,Stable,,,-5.366975620042321
3916,Netherlands,2021,64.71794,AllGenders_AllAges,52.958355868036776,64.71794,,First Year,,,0.0
3925,Netherlands,2022,64.51,AllGenders_AllAges,55.09787344510547,64.71794,-0.3213019450248211,Stable,0.10261500000000012,Mild growth,-0.32130194502481624
3934,Netherlands,2023,64.92317,AllGenders_AllAges,57.27975770686857,64.71794,0.6404743450627803,Stable,0.4728599999999971,Mild growth,0.31711454350988344
3943,Netherlands,2024,65.45572,AllGenders_AllAges,59.504008653326125,64.71794,0.8202772600290453,Stable,0.5747849999999985,Strong growth,1.1399930220275873
3952,Netherlands,2025,66.07274,AllGenders_AllAges,61.770626284478105,64.71794,0.9426525290685106,Stable,0.6894849999999977,Strong growth,2.093391724149436
3961,Netherlands,2026,66.83469,AllGenders_AllAges,64.07961060032451,64.71794,1.1531987321851567,Increase,0.8416150000000043,Strong growth,3.270731423157159
3970,Netherlands,2027,67.75597,AllGenders_AllAges,66.43096160086533,64.71794,1.3784458340421857,Increase,0.9867600000000039,Strong growth,4.694262518244565
3979,Netherlands,2028,68.80821,AllGenders_AllAges,68.8246792861006,64.71794,1.552984925166001,Increase,1.081204999999997,Strong growth,6.320148632666621
3988,Netherlands,2029,69.91838,AllGenders_AllAges,71.26076365603026,64.71794,1.6134266535926312,Increase,,,8.035546248845375
3917,Netherlands,2021,64.71794,AllGenders_Over18,9.172525689561919,64.71794,,First Year,,,0.0
3926,Netherlands,2022,64.51,AllGenders_Over18,9.543095727420225,64.71794,-0.3213019450248211,Stable,0.10261500000000012,Mild growth,-0.32130194502481624
3935,Netherlands,2023,64.92317,AllGenders_Over18,9.921003785830179,64.71794,0.6404743450627803,Stable,0.4728599999999971,Mild growth,0.31711454350988344
3944,Netherlands,2024,65.45572,AllGenders_Over18,10.30624986479178,64.71794,0.8202772600290453,Stable,0.5747849999999985,Strong growth,1.1399930220275873
3953,Netherlands,2025,66.07274,AllGenders_Over18,10.698833964305027,64.71794,0.9426525290685106,Stable,0.6894849999999977,Strong growth,2.093391724149436
3962,Netherlands,2026,66.83469,AllGenders_Over18,11.09875608436993,64.71794,1.1531987321851567,Increase,0.8416150000000043,Strong growth,3.270731423157159
3971,Netherlands,2027,67.75597,AllGenders_Over18,11.50601622498648,64.71794,1.3784458340421857,Increase,0.9867600000000039,Strong growth,4.694262518244565
3980,Netherlands,2028,68.80821,AllGenders_Over18,11.920614386154675,64.71794,1.552984925166001,Increase,1.081204999999997,Strong growth,6.320148632666621
3989,Netherlands,2029,69.91838,AllGenders_Over18,12.342550567874525,64.71794,1.6134266535926312,Increase,,,8.035546248845375
3918,Netherlands,2021,64.71794,AllGenders_Under18,12.287723093564084,64.71794,,First Year,,,0.0
3927,Netherlands,2022,64.51,AllGenders_Under18,12.784147106544077,64.71794,-0.3213019450248211,Stable,0.10261500000000012,Mild growth,-0.32130194502481624
3936,Netherlands,2023,64.92317,AllGenders_Under18,13.290401297998915,64.71794,0.6404743450627803,Stable,0.4728599999999971,Mild growth,0.31711454350988344
3945,Netherlands,2024,65.45572,AllGenders_Under18,13.80648566792861,64.71794,0.8202772600290453,Stable,0.5747849999999985,Strong growth,1.1399930220275873
3954,Netherlands,2025,66.07274,AllGenders_Under18,14.332400216333149,64.71794,0.9426525290685106,Stable,0.6894849999999977,Strong growth,2.093391724149436
3963,Netherlands,2026,66.83469,AllGenders_Under18,14.868144943212549,64.71794,1.1531987321851567,Increase,0.8416150000000043,Strong growth,3.270731423157159
3972,Netherlands,2027,67.75597,AllGenders_Under18,15.41371984856679,64.71794,1.3784458340421857,Increase,0.9867600000000039,Strong growth,4.694262518244565
3981,Netherlands,2028,68.80821,AllGenders_Under18,15.969124932395893,64.71794,1.552984925166001,Increase,1.081204999999997,Strong growth,6.320148632666621
3990,Netherlands,2029,69.91838,AllGenders_Under18,16.534360194699833,64.71794,1.6134266535926312,Increase,,,8.035546248845375
3919,Netherlands,2021,64.71794,Female_AllAges,6.7852893455922105,64.71794,,First Year,,,0.0
3928,Netherlands,2022,64.51,Female_AllAges,7.059415035154132,64.71794,-0.3213019450248211,Stable,0.10261500000000012,Mild growth,-0.32130194502481624
3937,Netherlands,2023,64.92317,Female_AllAges,7.338968956192534,64.71794,0.6404743450627803,Stable,0.4728599999999971,Mild growth,0.31711454350988344
3946,Netherlands,2024,65.45572,Female_AllAges,7.623951108707406,64.71794,0.8202772600290453,Stable,0.5747849999999985,Strong growth,1.1399930220275873
3955,Netherlands,2025,66.07274,Female_AllAges,7.914361492698756,64.71794,0.9426525290685106,Stable,0.6894849999999977,Strong growth,2.093391724149436
3964,Netherlands,2026,66.83469,Female_AllAges,8.210200108166573,64.71794,1.1531987321851567,Increase,0.8416150000000043,Strong growth,3.270731423157159
3973,Netherlands,2027,67.75597,Female_AllAges,8.51146695511087,64.71794,1.3784458340421857,Increase,0.9867600000000039,Strong growth,4.694262518244565
3982,Netherlands,2028,68.80821,Female_AllAges,8.818162033531635,64.71794,1.552984925166001,Increase,1.081204999999997,Strong growth,6.320148632666621
3991,Netherlands,2029,69.91838,Female_AllAges,9.130285343428879,64.71794,1.6134266535926312,Increase,,,8.035546248845375
3920,Netherlands,2021,64.71794,Female_Over18,1.1752298539751207,64.71794,,First Year,,,0.0
3929,Netherlands,2022,64.51,Female_Over18,1.2227091400757153,64.71794,-0.3213019450248211,Stable,0.10261500000000012,Mild growth,-0.32130194502481624
3938,Netherlands,2023,64.92317,Female_Over18,1.2711286100594914,64.71794,0.6404743450627803,Stable,0.4728599999999971,Mild growth,0.31711454350988344
3947,Netherlands,2024,65.45572,Female_Over18,1.320488263926446,64.71794,0.8202772600290453,Stable,0.5747849999999985,Strong growth,1.1399930220275873
3956,Netherlands,2025,66.07274,Female_Over18,1.3707881016765813,64.71794,0.9426525290685106,Stable,0.6894849999999977,Strong growth,2.093391724149436
3965,Netherlands,2026,66.83469,Female_Over18,1.4220281233098964,64.71794,1.1531987321851567,Increase,0.8416150000000043,Strong growth,3.270731423157159
3974,Netherlands,2027,67.75597,Female_Over18,1.4742083288263925,64.71794,1.3784458340421857,Increase,0.9867600000000039,Strong growth,4.694262518244565
3983,Netherlands,2028,68.80821,Female_Over18,1.5273287182260669,64.71794,1.552984925166001,Increase,1.081204999999997,Strong growth,6.320148632666621
3992,Netherlands,2029,69.91838,Female_Over18,1.5813892915089236,64.71794,1.6134266535926312,Increase,,,8.035546248845375
3921,Netherlands,2021,64.71794,Female_Under18,1.574364521362898,64.71794,,First Year,,,0.0
3930,Netherlands,2022,64.51,Female_Under18,1.6379688480259589,64.71794,-0.3213019450248211,Stable,0.10261500000000012,Mild growth,-0.32130194502481624
3939,Netherlands,2023,64.92317,Female_Under18,1.7028326663061109,64.71794,0.6404743450627803,Stable,0.4728599999999971,Mild growth,0.31711454350988344
3948,Netherlands,2024,65.45572,Female_Under18,1.7689559762033524,64.71794,0.8202772600290453,Stable,0.5747849999999985,Strong growth,1.1399930220275873
3957,Netherlands,2025,66.07274,Female_Under18,1.8363387777176845,64.71794,0.9426525290685106,Stable,0.6894849999999977,Strong growth,2.093391724149436
3966,Netherlands,2026,66.83469,Female_Under18,1.9049810708491068,64.71794,1.1531987321851567,Increase,0.8416150000000043,Strong growth,3.270731423157159
3975,Netherlands,2027,67.75597,Female_Under18,1.97488285559762,64.71794,1.3784458340421857,Increase,0.9867600000000039,Strong growth,4.694262518244565
3984,Netherlands,2028,68.80821,Female_Under18,2.0460441319632228,64.71794,1.552984925166001,Increase,1.081204999999997,Strong growth,6.320148632666621
3993,Netherlands,2029,69.91838,Female_Under18,2.1184648999459164,64.71794,1.6134266535926312,Increase,,,8.035546248845375
3922,Netherlands,2021,64.71794,Male_AllAges,11.419145484045425,64.71794,,First Year,,,0.0
3931,Netherlands,2022,64.51,Male_AllAges,11.880478961600861,64.71794,-0.3213019450248211,Stable,0.10261500000000012,Mild growth,-0.32130194502481624
3940,Netherlands,2023,64.92317,Male_AllAges,12.350947755543531,64.71794,0.6404743450627803,Stable,0.4728599999999971,Mild growth,0.31711454350988344
3949,Netherlands,2024,65.45572,Male_AllAges,12.830551865873444,64.71794,0.8202772600290453,Stable,0.5747849999999985,Strong growth,1.1399930220275873
3958,Netherlands,2025,66.07274,Male_AllAges,13.319291292590584,64.71794,0.9426525290685106,Stable,0.6894849999999977,Strong growth,2.093391724149436
3967,Netherlands,2026,66.83469,Male_AllAges,13.817166035694967,64.71794,1.1531987321851567,Increase,0.8416150000000043,Strong growth,3.270731423157159
3976,Netherlands,2027,67.75597,Male_AllAges,14.324176095186585,64.71794,1.3784458340421857,Increase,0.9867600000000039,Strong growth,4.694262518244565
3985,Netherlands,2028,68.80821,Male_AllAges,14.84032147106544,64.71794,1.552984925166001,Increase,1.081204999999997,Strong growth,6.320148632666621
3994,Netherlands,2029,69.91838,Male_AllAges,15.365602163331527,64.71794,1.6134266535926312,Increase,,,8.035546248845375
3923,Netherlands,2021,64.71794,Male_Over18,1.9778258518117882,64.71794,,First Year,,,0.0
3932,Netherlands,2022,64.51,Male_Over18,2.0577300162249847,64.71794,-0.3213019450248211,Stable,0.10261500000000012,Mild growth,-0.32130194502481624
3941,Netherlands,2023,64.92317,Male_Over18,2.1392164413196313,64.71794,0.6404743450627803,Stable,0.4728599999999971,Mild growth,0.31711454350988344
3950,Netherlands,2024,65.45572,Male_Over18,2.222285127095727,64.71794,0.8202772600290453,Stable,0.5747849999999985,Strong growth,1.1399930220275873
3959,Netherlands,2025,66.07274,Male_Over18,2.3069360735532705,64.71794,0.9426525290685106,Stable,0.6894849999999977,Strong growth,2.093391724149436
3968,Netherlands,2026,66.83469,Male_Over18,2.3931692806922653,64.71794,1.1531987321851567,Increase,0.8416150000000043,Strong growth,3.270731423157159
3977,Netherlands,2027,67.75597,Male_Over18,2.4809847485127094,64.71794,1.3784458340421857,Increase,0.9867600000000039,Strong growth,4.694262518244565
3986,Netherlands,2028,68.80821,Male_Over18,2.570382477014601,64.71794,1.552984925166001,Increase,1.081204999999997,Strong growth,6.320148632666621
3995,Netherlands,2029,69.91838,Male_Over18,2.6613624661979443,64.71794,1.6134266535926312,Increase,,,8.035546248845375
3924,Netherlands,2021,64.71794,Male_Under18,2.6495402920497546,64.71794,,First Year,,,0.0
3933,Netherlands,2022,64.51,Male_Under18,2.756581719848566,64.71794,-0.3213019450248211,Stable,0.10261500000000012,Mild growth,-0.32130194502481624
3942,Netherlands,2023,64.92317,Male_Under18,2.865742779881015,64.71794,0.6404743450627803,Stable,0.4728599999999971,Mild growth,0.31711454350988344
3951,Netherlands,2024,65.45572,Male_Under18,2.977023472147106,64.71794,0.8202772600290453,Stable,0.5747849999999985,Strong growth,1.1399930220275873
3960,Netherlands,2025,66.07274,Male_Under18,3.090423796646834,64.71794,0.9426525290685106,Stable,0.6894849999999977,Strong growth,2.093391724149436
3969,Netherlands,2026,66.83469,Male_Under18,3.205943753380205,64.71794,1.1531987321851567,Increase,0.8416150000000043,Strong growth,3.270731423157159
3978,Netherlands,2027,67.75597,Male_Under18,3.323583342347214,64.71794,1.3784458340421857,Increase,0.9867600000000039,Strong growth,4.694262518244565
3987,Netherlands,2028,68.80821,Male_Under18,3.443342563547864,64.71794,1.552984925166001,Increase,1.081204999999997,Strong growth,6.320148632666621
3996,Netherlands,2029,69.91838,Male_Under18,3.5652214169821512,64.71794,1.6134266535926312,Increase,,,8.035546248845375
3997,Netherlands (Kingdom of the),2023,26.65405,AllGenders_AllAges,17.085516863357388,26.65405,,First Year,,,0.0
4006,Netherlands (Kingdom of the),2024,25.696142,AllGenders_AllAges,17.77577174463703,26.65405,-3.5938553428090825,Declining,-0.9571200000000015,Sharp decline,-3.593855342809079
4015,Netherlands (Kingdom of the),2025,24.73981,AllGenders_AllAges,18.479695039407353,26.65405,-3.7216948754408286,Declining,-0.9339309999999994,Sharp decline,-7.181797888125831
4024,Netherlands (Kingdom of the),2026,23.82828,AllGenders_AllAges,19.197286747668365,26.65405,-3.684466453056834,Declining,-0.8756249999999993,Sharp decline,-10.601653407268321
4033,Netherlands (Kingdom of the),2027,22.98856,AllGenders_AllAges,19.928546869420057,26.65405,-3.5240478960294253,Declining,-1.3312179999999998,Sharp decline,-13.752093959454573
4042,Netherlands (Kingdom of the),2028,21.165844,AllGenders_AllAges,20.67347540466244,26.65405,-7.928795888041707,Declining,-1.731918499999999,Sharp decline,-20.59051438711941
4051,Netherlands (Kingdom of the),2029,19.524723,AllGenders_AllAges,21.432072353395508,26.65405,-7.7536289126953655,Declining,,,-26.74763122302239
3998,Netherlands (Kingdom of the),2023,26.65405,AllGenders_Over18,8.542758431678692,26.65405,,First Year,,,0.0
4007,Netherlands (Kingdom of the),2024,25.696142,AllGenders_Over18,8.887885872318511,26.65405,-3.5938553428090825,Declining,-0.9571200000000015,Sharp decline,-3.593855342809079
4016,Netherlands (Kingdom of the),2025,24.73981,AllGenders_Over18,9.239847519703675,26.65405,-3.7216948754408286,Declining,-0.9339309999999994,Sharp decline,-7.181797888125831
4025,Netherlands (Kingdom of the),2026,23.82828,AllGenders_Over18,9.598643373834182,26.65405,-3.684466453056834,Declining,-0.8756249999999993,Sharp decline,-10.601653407268321
4034,Netherlands (Kingdom of the),2027,22.98856,AllGenders_Over18,9.964273434710028,26.65405,-3.5240478960294253,Declining,-1.3312179999999998,Sharp decline,-13.752093959454573
4043,Netherlands (Kingdom of the),2028,21.165844,AllGenders_Over18,10.33673770233122,26.65405,-7.928795888041707,Declining,-1.731918499999999,Sharp decline,-20.59051438711941
4052,Netherlands (Kingdom of the),2029,19.524723,AllGenders_Over18,10.716036176697754,26.65405,-7.7536289126953655,Declining,,,-26.74763122302239
3999,Netherlands (Kingdom of the),2023,26.65405,AllGenders_Under18,2.4697074138976296,26.65405,,First Year,,,0.0
4008,Netherlands (Kingdom of the),2024,25.696142,AllGenders_Under18,2.5694835934190943,26.65405,-3.5938553428090825,Declining,-0.9571200000000015,Sharp decline,-3.593855342809079
4017,Netherlands (Kingdom of the),2025,24.73981,AllGenders_Under18,2.6712355388716795,26.65405,-3.7216948754408286,Declining,-0.9339309999999994,Sharp decline,-7.181797888125831
4026,Netherlands (Kingdom of the),2026,23.82828,AllGenders_Under18,2.7749632502553796,26.65405,-3.684466453056834,Declining,-0.8756249999999993,Sharp decline,-10.601653407268321
4035,Netherlands (Kingdom of the),2027,22.98856,AllGenders_Under18,2.880666727570197,26.65405,-3.5240478960294253,Declining,-1.3312179999999998,Sharp decline,-13.752093959454573
4044,Netherlands (Kingdom of the),2028,21.165844,AllGenders_Under18,2.988345970816134,26.65405,-7.928795888041707,Declining,-1.731918499999999,Sharp decline,-20.59051438711941
4053,Netherlands (Kingdom of the),2029,19.524723,AllGenders_Under18,3.0980009799931882,26.65405,-7.7536289126953655,Declining,,,-26.74763122302239
4000,Netherlands (Kingdom of the),2023,26.65405,Female_AllAges,21.904508799176135,26.65405,,First Year,,,0.0
4009,Netherlands (Kingdom of the),2024,25.696142,Female_AllAges,22.789450954662854,26.65405,-3.5938553428090825,Declining,-0.9571200000000015,Sharp decline,-3.593855342809079
4018,Netherlands (Kingdom of the),2025,24.73981,Female_AllAges,23.691916717188917,26.65405,-3.7216948754408286,Declining,-0.9339309999999994,Sharp decline,-7.181797888125831
4027,Netherlands (Kingdom of the),2026,23.82828,Female_AllAges,24.611906086754313,26.65405,-3.684466453056834,Declining,-0.8756249999999993,Sharp decline,-10.601653407268321
4036,Netherlands (Kingdom of the),2027,22.98856,Female_AllAges,25.549419063359053,26.65405,-3.5240478960294253,Declining,-1.3312179999999998,Sharp decline,-13.752093959454573
4045,Netherlands (Kingdom of the),2028,21.165844,Female_AllAges,26.504455647003134,26.65405,-7.928795888041707,Declining,-1.731918499999999,Sharp decline,-20.59051438711941
4054,Netherlands (Kingdom of the),2029,19.524723,Female_AllAges,27.477015837686558,26.65405,-7.7536289126953655,Declining,,,-26.74763122302239
4001,Netherlands (Kingdom of the),2023,26.65405,Female_Over18,10.952254399588067,26.65405,,First Year,,,0.0
4010,Netherlands (Kingdom of the),2024,25.696142,Female_Over18,11.394725477331425,26.65405,-3.5938553428090825,Declining,-0.9571200000000015,Sharp decline,-3.593855342809079
4019,Netherlands (Kingdom of the),2025,24.73981,Female_Over18,11.845958358594455,26.65405,-3.7216948754408286,Declining,-0.9339309999999994,Sharp decline,-7.181797888125831
4028,Netherlands (Kingdom of the),2026,23.82828,Female_Over18,12.305953043377157,26.65405,-3.684466453056834,Declining,-0.8756249999999993,Sharp decline,-10.601653407268321
4037,Netherlands (Kingdom of the),2027,22.98856,Female_Over18,12.774709531679523,26.65405,-3.5240478960294253,Declining,-1.3312179999999998,Sharp decline,-13.752093959454573
4046,Netherlands (Kingdom of the),2028,21.165844,Female_Over18,13.252227823501563,26.65405,-7.928795888041707,Declining,-1.731918499999999,Sharp decline,-20.59051438711941
4055,Netherlands (Kingdom of the),2029,19.524723,Female_Over18,13.738507918843275,26.65405,-7.7536289126953655,Declining,,,-26.74763122302239
4002,Netherlands (Kingdom of the),2023,26.65405,Female_Under18,3.166291556279012,26.65405,,First Year,,,0.0
4011,Netherlands (Kingdom of the),2024,25.696142,Female_Under18,3.2942097351526844,26.65405,-3.5938553428090825,Declining,-0.9571200000000015,Sharp decline,-3.593855342809079
4020,Netherlands (Kingdom of the),2025,24.73981,Female_Under18,3.424660947271384,26.65405,-3.7216948754408286,Declining,-0.9339309999999994,Sharp decline,-7.181797888125831
4029,Netherlands (Kingdom of the),2026,23.82828,Female_Under18,3.557645192635102,26.65405,-3.684466453056834,Declining,-0.8756249999999993,Sharp decline,-10.601653407268321
4038,Netherlands (Kingdom of the),2027,22.98856,Female_Under18,3.693162471243843,26.65405,-3.5240478960294253,Declining,-1.3312179999999998,Sharp decline,-13.752093959454573
4047,Netherlands (Kingdom of the),2028,21.165844,Female_Under18,3.831212783097608,26.65405,-7.928795888041707,Declining,-1.731918499999999,Sharp decline,-20.59051438711941
4056,Netherlands (Kingdom of the),2029,19.524723,Female_Under18,3.971796128196396,26.65405,-7.7536289126953655,Declining,,,-26.74763122302239
4003,Netherlands (Kingdom of the),2023,26.65405,Male_AllAges,21.816890763979437,26.65405,,First Year,,,0.0
4012,Netherlands (Kingdom of the),2024,25.696142,Male_AllAges,22.698293150844208,26.65405,-3.5938553428090825,Declining,-0.9571200000000015,Sharp decline,-3.593855342809079
4021,Netherlands (Kingdom of the),2025,24.73981,Male_AllAges,23.597149050320162,26.65405,-3.7216948754408286,Declining,-0.9339309999999994,Sharp decline,-7.181797888125831
4030,Netherlands (Kingdom of the),2026,23.82828,Male_AllAges,24.5134584624073,26.65405,-3.684466453056834,Declining,-0.8756249999999993,Sharp decline,-10.601653407268321
4039,Netherlands (Kingdom of the),2027,22.98856,Male_AllAges,25.447221387105618,26.65405,-3.5240478960294253,Declining,-1.3312179999999998,Sharp decline,-13.752093959454573
4048,Netherlands (Kingdom of the),2028,21.165844,Male_AllAges,26.398437824415122,26.65405,-7.928795888041707,Declining,-1.731918499999999,Sharp decline,-20.59051438711941
4057,Netherlands (Kingdom of the),2029,19.524723,Male_AllAges,27.367107774335807,26.65405,-7.7536289126953655,Declining,,,-26.74763122302239
4004,Netherlands (Kingdom of the),2023,26.65405,Male_Over18,10.908445381989715,26.65405,,First Year,,,0.0
4013,Netherlands (Kingdom of the),2024,25.696142,Male_Over18,11.349146575422102,26.65405,-3.5938553428090825,Declining,-0.9571200000000015,Sharp decline,-3.593855342809079
4022,Netherlands (Kingdom of the),2025,24.73981,Male_Over18,11.79857452516008,26.65405,-3.7216948754408286,Declining,-0.9339309999999994,Sharp decline,-7.181797888125831
4031,Netherlands (Kingdom of the),2026,23.82828,Male_Over18,12.25672923120365,26.65405,-3.684466453056834,Declining,-0.8756249999999993,Sharp decline,-10.601653407268321
4040,Netherlands (Kingdom of the),2027,22.98856,Male_Over18,12.723610693552809,26.65405,-3.5240478960294253,Declining,-1.3312179999999998,Sharp decline,-13.752093959454573
4049,Netherlands (Kingdom of the),2028,21.165844,Male_Over18,13.199218912207558,26.65405,-7.928795888041707,Declining,-1.731918499999999,Sharp decline,-20.59051438711941
4058,Netherlands (Kingdom of the),2029,19.524723,Male_Over18,13.683553887167902,26.65405,-7.7536289126953655,Declining,,,-26.74763122302239
4005,Netherlands (Kingdom of the),2023,26.65405,Male_Under18,3.1536263900538963,26.65405,,First Year,,,0.0
4014,Netherlands (Kingdom of the),2024,25.696142,Male_Under18,3.2810328962120745,26.65405,-3.5938553428090825,Declining,-0.9571200000000015,Sharp decline,-3.593855342809079
4023,Netherlands (Kingdom of the),2025,24.73981,Male_Under18,3.4109623034822985,26.65405,-3.7216948754408286,Declining,-0.9339309999999994,Sharp decline,-7.181797888125831
4032,Netherlands (Kingdom of the),2026,23.82828,Male_Under18,3.5434146118645615,26.65405,-3.684466453056834,Declining,-0.8756249999999993,Sharp decline,-10.601653407268321
4041,Netherlands (Kingdom of the),2027,22.98856,Male_Under18,3.678389821358868,26.65405,-3.5240478960294253,Declining,-1.3312179999999998,Sharp decline,-13.752093959454573
4050,Netherlands (Kingdom of the),2028,21.165844,Male_Under18,3.815887931965217,26.65405,-7.928795888041707,Declining,-1.731918499999999,Sharp decline,-20.59051438711941
4059,Netherlands (Kingdom of the),2029,19.524723,Male_Under18,3.95590894368361,26.65405,-7.7536289126953655,Declining,,,-26.74763122302239
4060,New Zealand,2022,28.625082,AllGenders_AllAges,28.62971023228369,28.625082,,First Year,,,0.0
4069,New Zealand,2023,28.660685,AllGenders_AllAges,29.78635052566795,28.625082,0.12437693628266633,Stable,0.023256500000000457,Stable,0.12437693628266926
4078,New Zealand,2024,28.671595,AllGenders_AllAges,30.96589458723804,28.625082,0.038066082509891075,Stable,-0.2422485000000005,Mild decline,0.16249036421974586
4087,New Zealand,2025,28.176188,AllGenders_AllAges,32.16834241699396,28.625082,-1.727866901021724,Declining,-0.25085849999999965,Mild decline,-1.5681841540226826
4096,New Zealand,2026,28.169878,AllGenders_AllAges,33.3936940149357,28.625082,-0.02239479662755617,Stable,0.18467599999999962,Mild growth,-1.5902277589982046
4105,New Zealand,2027,28.54554,AllGenders_AllAges,34.64194938106327,28.625082,1.3335592010728536,Increase,0.5293580000000002,Strong growth,-0.27787518652348314
4114,New Zealand,2028,29.228594,AllGenders_AllAges,35.91310851537666,28.625082,2.392857167879825,Increase,0.665222,Strong growth,2.1083328250378535
4123,New Zealand,2029,29.875984,AllGenders_AllAges,37.20717141787589,28.625082,2.2149200881848685,Increase,,,4.369950800490283
4061,New Zealand,2022,28.625082,AllGenders_Over18,10.508283156418733,28.625082,,First Year,,,0.0
4070,New Zealand,2023,28.660685,AllGenders_Over18,10.93281779593805,28.625082,0.12437693628266633,Stable,0.023256500000000457,Stable,0.12437693628266926
4079,New Zealand,2024,28.671595,AllGenders_Over18,11.365759061982502,28.625082,0.038066082509891075,Stable,-0.2422485000000005,Mild decline,0.16249036421974586
4088,New Zealand,2025,28.176188,AllGenders_Over18,11.807106954552088,28.625082,-1.727866901021724,Declining,-0.25085849999999965,Mild decline,-1.5681841540226826
4097,New Zealand,2026,28.169878,AllGenders_Over18,12.256861473646813,28.625082,-0.02239479662755617,Stable,0.18467599999999962,Mild growth,-1.5902277589982046
4106,New Zealand,2027,28.54554,AllGenders_Over18,12.71502261926667,28.625082,1.3335592010728536,Increase,0.5293580000000002,Strong growth,-0.27787518652348314
4115,New Zealand,2028,29.228594,AllGenders_Over18,13.18159039141166,28.625082,2.392857167879825,Increase,0.665222,Strong growth,2.1083328250378535
4124,New Zealand,2029,29.875984,AllGenders_Over18,13.656564790081788,28.625082,2.2149200881848685,Increase,,,4.369950800490283
4062,New Zealand,2022,28.625082,AllGenders_Under18,3.431276132708154,28.625082,,First Year,,,0.0
4071,New Zealand,2023,28.660685,AllGenders_Under18,3.5698996884695653,28.625082,0.12437693628266633,Stable,0.023256500000000457,Stable,0.12437693628266926
4080,New Zealand,2024,28.671595,AllGenders_Under18,3.711268265137144,28.625082,0.038066082509891075,Stable,-0.2422485000000005,Mild decline,0.16249036421974586
4089,New Zealand,2025,28.176188,AllGenders_Under18,3.855381862710884,28.625082,-1.727866901021724,Declining,-0.25085849999999965,Mild decline,-1.5681841540226826
4098,New Zealand,2026,28.169878,AllGenders_Under18,4.002240481190795,28.625082,-0.02239479662755617,Stable,0.18467599999999962,Mild growth,-1.5902277589982046
4107,New Zealand,2027,28.54554,AllGenders_Under18,4.151844120576868,28.625082,1.3335592010728536,Increase,0.5293580000000002,Strong growth,-0.27787518652348314
4116,New Zealand,2028,29.228594,AllGenders_Under18,4.304192780869112,28.625082,2.392857167879825,Increase,0.665222,Strong growth,2.1083328250378535
4125,New Zealand,2029,29.875984,AllGenders_Under18,4.459286462067519,28.625082,2.2149200881848685,Increase,,,4.369950800490283
4063,New Zealand,2022,28.625082,Female_AllAges,18.126502928132275,28.625082,,First Year,,,0.0
4072,New Zealand,2023,28.660685,Female_AllAges,18.858813646428825,28.625082,0.12437693628266633,Stable,0.023256500000000457,Stable,0.12437693628266926
4081,New Zealand,2024,28.671595,Female_AllAges,19.60562556706787,28.625082,0.038066082509891075,Stable,-0.2422485000000005,Mild decline,0.16249036421974586
4090,New Zealand,2025,28.176188,Female_AllAges,20.366938690049427,28.625082,-1.727866901021724,Declining,-0.25085849999999965,Mild decline,-1.5681841540226826
4099,New Zealand,2026,28.169878,Female_AllAges,21.142753015373486,28.625082,-0.02239479662755617,Stable,0.18467599999999962,Mild growth,-1.5902277589982046
4108,New Zealand,2027,28.54554,Female_AllAges,21.933068543040058,28.625082,1.3335592010728536,Increase,0.5293580000000002,Strong growth,-0.27787518652348314
4117,New Zealand,2028,29.228594,Female_AllAges,22.73788527304913,28.625082,2.392857167879825,Increase,0.665222,Strong growth,2.1083328250378535
