Id,Country,Year,Demographic,Gender,Age,Probability,VALUE,YoY_Change,YoY_Pct_Change,Yearly_Trend,Rolling_Slope,Rolling_Trend,Baseline,Cumulative_Growth,Growth_Stage
4128,New Zealand,2029,Female_Under18,Female,Under18,2.823335215628547,29.875984,0.6473899999999979,2.2149200881848685,Increase,,,28.625082,4.369950800490283,Above baseline
4066,New Zealand,2022,Male_AllAges,Male,AllAges,20.498194900037433,28.625082,,,First Year,,,28.625082,0.0,Below baseline
4075,New Zealand,2023,Male_AllAges,Male,AllAges,21.326321973998947,28.660685,0.03560300000000183,0.12437693628266633,Stable,0.023256500000000457,Stable,28.625082,0.12437693628266926,Above baseline
4084,New Zealand,2024,Male_AllAges,Male,AllAges,22.17084760388049,28.671595,0.010909999999999087,0.038066082509891075,Stable,-0.2422485000000005,Mild decline,28.625082,0.16249036421974586,Above baseline
4093,New Zealand,2025,Male_AllAges,Male,AllAges,23.03177178968206,28.176188,-0.49540700000000015,-1.727866901021724,Declining,-0.25085849999999965,Mild decline,28.625082,-1.5681841540226826,Below baseline
4102,New Zealand,2026,Male_AllAges,Male,AllAges,23.909094531403667,28.169878,-0.00630999999999915,-0.02239479662755617,Stable,0.18467599999999962,Mild growth,28.625082,-1.5902277589982046,Below baseline
4111,New Zealand,2027,Male_AllAges,Male,AllAges,24.802815829045294,28.54554,0.3756619999999984,1.3335592010728536,Increase,0.5293580000000002,Strong growth,28.625082,-0.27787518652348314,Below baseline
4120,New Zealand,2028,Male_AllAges,Male,AllAges,25.712935682606957,29.228594,0.683054000000002,2.392857167879825,Increase,0.665222,Strong growth,28.625082,2.1083328250378535,Above baseline
4129,New Zealand,2029,Male_AllAges,Male,AllAges,26.63945409208865,29.875984,0.6473899999999979,2.2149200881848685,Increase,,,28.625082,4.369950800490283,Above baseline
4067,New Zealand,2022,Male_Over18,Male,Over18,7.523682023234714,28.625082,,,First Year,,,28.625082,0.0,Below baseline
4076,New Zealand,2023,Male_Over18,Male,Over18,7.827638776973397,28.660685,0.03560300000000183,0.12437693628266633,Stable,0.023256500000000457,Stable,28.625082,0.12437693628266926,Above baseline
4085,New Zealand,2024,Male_Over18,Male,Over18,8.137614476330667,28.671595,0.010909999999999087,0.038066082509891075,Stable,-0.2422485000000005,Mild decline,28.625082,0.16249036421974586,Above baseline
4094,New Zealand,2025,Male_Over18,Male,Over18,8.453609121306524,28.176188,-0.49540700000000015,-1.727866901021724,Declining,-0.25085849999999965,Mild decline,28.625082,-1.5681841540226826,Below baseline
4103,New Zealand,2026,Male_Over18,Male,Over18,8.775622711900972,28.169878,-0.00630999999999915,-0.02239479662755617,Stable,0.18467599999999962,Mild growth,28.625082,-1.5902277589982046,Below baseline
4112,New Zealand,2027,Male_Over18,Male,Over18,9.103655248114006,28.54554,0.3756619999999984,1.3335592010728536,Increase,0.5293580000000002,Strong growth,28.625082,-0.27787518652348314,Below baseline
4121,New Zealand,2028,Male_Over18,Male,Over18,9.437706729945624,29.228594,0.683054000000002,2.392857167879825,Increase,0.665222,Strong growth,28.625082,2.1083328250378535,Above baseline
4130,New Zealand,2029,Male_Over18,Male,Over18,9.777777157395834,29.875984,0.6473899999999979,2.2149200881848685,Increase,,,28.625082,4.369950800490283,Above baseline
4068,New Zealand,2022,Male_Under18,Male,Under18,2.456712497382761,28.625082,,,First Year,,,28.625082,0.0,Below baseline
4077,New Zealand,2023,Male_Under18,Male,Under18,2.555963682277026,28.660685,0.03560300000000183,0.12437693628266633,Stable,0.023256500000000457,Stable,28.625082,0.12437693628266926,Above baseline
4086,New Zealand,2024,Male_Under18,Male,Under18,2.6571802371691975,28.671595,0.010909999999999087,0.038066082509891075,Stable,-0.2422485000000005,Mild decline,28.625082,0.16249036421974586,Above baseline
4095,New Zealand,2025,Male_Under18,Male,Under18,2.760362162059272,28.176188,-0.49540700000000015,-1.727866901021724,Declining,-0.25085849999999965,Mild decline,28.625082,-1.5681841540226826,Below baseline
4104,New Zealand,2026,Male_Under18,Male,Under18,2.8655094569472555,28.169878,-0.00630999999999915,-0.02239479662755617,Stable,0.18467599999999962,Mild growth,28.625082,-1.5902277589982046,Below baseline
4113,New Zealand,2027,Male_Under18,Male,Under18,2.972622121833142,28.54554,0.3756619999999984,1.3335592010728536,Increase,0.5293580000000002,Strong growth,28.625082,-0.27787518652348314,Below baseline
4122,New Zealand,2028,Male_Under18,Male,Under18,3.081700156716938,29.228594,0.683054000000002,2.392857167879825,Increase,0.665222,Strong growth,28.625082,2.1083328250378535,Above baseline
4131,New Zealand,2029,Male_Under18,Male,Under18,3.192743561598637,29.875984,0.6473899999999979,2.2149200881848685,Increase,,,28.625082,4.369950800490283,Above baseline
4132,Nigeria,2022,AllGenders_AllAges,AllGenders,AllAges,33.287506444406255,49.414806,,,First Year,,,49.414806,0.0,Below baseline
4141,Nigeria,2023,AllGenders_AllAges,AllGenders,AllAges,34.632321704760265,48.06106,-1.353746000000001,-2.739555427982454,Declining,-1.1517009999999992,Sharp decline,49.414806,-2.7395554279824577,Below baseline
4150,Nigeria,2024,AllGenders_AllAges,AllGenders,AllAges,36.00376697026981,47.111404,-0.9496559999999974,-1.9759364441816252,Declining,-0.9361064999999974,Sharp decline,49.414806,-4.661359998054022,Below baseline
4159,Nigeria,2025,AllGenders_AllAges,AllGenders,AllAges,37.40184224093487,46.188847,-0.9225569999999976,-1.9582456086428612,Declining,-1.0278969999999994,Sharp decline,49.414806,-6.528324729231956,Below baseline
4168,Nigeria,2026,AllGenders_AllAges,AllGenders,AllAges,38.82654751675546,45.05561,-1.1332370000000012,-2.4534862279632197,Declining,-1.2004635000000015,Sharp decline,49.414806,-8.821639409046748,Below baseline
4177,Nigeria,2027,AllGenders_AllAges,AllGenders,AllAges,40.27788279773157,43.78792,-1.2676900000000018,-2.8136118898401397,Declining,-0.7989099999999993,Sharp decline,49.414806,-11.387044603595124,Below baseline
4186,Nigeria,2028,AllGenders_AllAges,AllGenders,AllAges,41.75584808386322,43.45779,-0.3301299999999969,-0.7539293942256164,Stable,-0.32720000000000127,Mild decline,49.414806,-12.055123721420653,Below baseline
4195,Nigeria,2029,AllGenders_AllAges,AllGenders,AllAges,43.26044337515037,43.13352,-0.3242700000000056,-0.7461723203135873,Stable,,,49.414806,-12.711344045345442,Below baseline
4133,Nigeria,2022,AllGenders_Over18,AllGenders,Over18,16.755456263962877,49.414806,,,First Year,,,49.414806,0.0,Below baseline
4142,Nigeria,2023,AllGenders_Over18,AllGenders,Over18,17.43237669702698,48.06106,-1.353746000000001,-2.739555427982454,Declining,-1.1517009999999992,Sharp decline,49.414806,-2.7395554279824577,Below baseline
4151,Nigeria,2024,AllGenders_Over18,AllGenders,Over18,18.122701495102252,47.111404,-0.9496559999999974,-1.9759364441816252,Declining,-0.9361064999999974,Sharp decline,49.414806,-4.661359998054022,Below baseline
4160,Nigeria,2025,AllGenders_Over18,AllGenders,Over18,18.82643065818869,46.188847,-0.9225569999999976,-1.9582456086428612,Declining,-1.0278969999999994,Sharp decline,49.414806,-6.528324729231956,Below baseline
4169,Nigeria,2026,AllGenders_Over18,AllGenders,Over18,19.543564186286304,45.05561,-1.1332370000000012,-2.4534862279632197,Declining,-1.2004635000000015,Sharp decline,49.414806,-8.821639409046748,Below baseline
4178,Nigeria,2027,AllGenders_Over18,AllGenders,Over18,20.27410207939509,43.78792,-1.2676900000000018,-2.8136118898401397,Declining,-0.7989099999999993,Sharp decline,49.414806,-11.387044603595124,Below baseline
4187,Nigeria,2028,AllGenders_Over18,AllGenders,Over18,21.018044337515036,43.45779,-0.3301299999999969,-0.7539293942256164,Stable,-0.32720000000000127,Mild decline,49.414806,-12.055123721420653,Below baseline
4196,Nigeria,2029,AllGenders_Over18,AllGenders,Over18,21.775390960646163,43.13352,-0.3242700000000056,-0.7461723203135873,Stable,,,49.414806,-12.711344045345442,Below baseline
4134,Nigeria,2022,AllGenders_Under18,AllGenders,Under18,6.478776422065644,49.414806,,,First Year,,,49.414806,0.0,Below baseline
4143,Nigeria,2023,AllGenders_Under18,AllGenders,Under18,6.740518989517097,48.06106,-1.353746000000001,-2.739555427982454,Declining,-1.1517009999999992,Sharp decline,49.414806,-2.7395554279824577,Below baseline
4152,Nigeria,2024,AllGenders_Under18,AllGenders,Under18,7.007444578106203,47.111404,-0.9496559999999974,-1.9759364441816252,Declining,-0.9361064999999974,Sharp decline,49.414806,-4.661359998054022,Below baseline
4161,Nigeria,2025,AllGenders_Under18,AllGenders,Under18,7.2795531878329545,46.188847,-0.9225569999999976,-1.9582456086428612,Declining,-1.0278969999999994,Sharp decline,49.414806,-6.528324729231956,Below baseline
4170,Nigeria,2026,AllGenders_Under18,AllGenders,Under18,7.556844818697367,45.05561,-1.1332370000000012,-2.4534862279632197,Declining,-1.2004635000000015,Sharp decline,49.414806,-8.821639409046748,Below baseline
4179,Nigeria,2027,AllGenders_Under18,AllGenders,Under18,7.839319470699431,43.78792,-1.2676900000000018,-2.8136118898401397,Declining,-0.7989099999999993,Sharp decline,49.414806,-11.387044603595124,Below baseline
4188,Nigeria,2028,AllGenders_Under18,AllGenders,Under18,8.126977143839149,43.45779,-0.3301299999999969,-0.7539293942256164,Stable,-0.32720000000000127,Mild decline,49.414806,-12.055123721420653,Below baseline
4197,Nigeria,2029,AllGenders_Under18,AllGenders,Under18,8.419817838116515,43.13352,-0.3242700000000056,-0.7461723203135873,Stable,,,49.414806,-12.711344045345442,Below baseline
4135,Nigeria,2022,Female_AllAges,Female,AllAges,9.776750144510927,49.414806,,,First Year,,,49.414806,0.0,Below baseline
4144,Nigeria,2023,Female_AllAges,Female,AllAges,10.171730850349169,48.06106,-1.353746000000001,-2.739555427982454,Declining,-1.1517009999999992,Sharp decline,49.414806,-2.7395554279824577,Below baseline
4153,Nigeria,2024,Female_AllAges,Female,AllAges,10.574532956303019,47.111404,-0.9496559999999974,-1.9759364441816252,Declining,-0.9361064999999974,Sharp decline,49.414806,-4.661359998054022,Below baseline
4162,Nigeria,2025,Female_AllAges,Female,AllAges,10.985156462372478,46.188847,-0.9225569999999976,-1.9582456086428612,Declining,-1.0278969999999994,Sharp decline,49.414806,-6.528324729231956,Below baseline
4171,Nigeria,2026,Female_AllAges,Female,AllAges,11.403601368557545,45.05561,-1.1332370000000012,-2.4534862279632197,Declining,-1.2004635000000015,Sharp decline,49.414806,-8.821639409046748,Below baseline
4180,Nigeria,2027,Female_AllAges,Female,AllAges,11.829867674858226,43.78792,-1.2676900000000018,-2.8136118898401397,Declining,-0.7989099999999993,Sharp decline,49.414806,-11.387044603595124,Below baseline
4189,Nigeria,2028,Female_AllAges,Female,AllAges,12.26395538127451,43.45779,-0.3301299999999969,-0.7539293942256164,Stable,-0.32720000000000127,Mild decline,49.414806,-12.055123721420653,Below baseline
4198,Nigeria,2029,Female_AllAges,Female,AllAges,12.705864487806403,43.13352,-0.3242700000000056,-0.7461723203135873,Stable,,,49.414806,-12.711344045345442,Below baseline
4136,Nigeria,2022,Female_Over18,Female,Over18,4.92118295864644,49.414806,,,First Year,,,49.414806,0.0,Below baseline
4145,Nigeria,2023,Female_Over18,Female,Over18,5.119998750175756,48.06106,-1.353746000000001,-2.739555427982454,Declining,-1.1517009999999992,Sharp decline,49.414806,-2.7395554279824577,Below baseline
4154,Nigeria,2024,Female_Over18,Female,Over18,5.322751488071989,47.111404,-0.9496559999999974,-1.9759364441816252,Declining,-0.9361064999999974,Sharp decline,49.414806,-4.661359998054022,Below baseline
4163,Nigeria,2025,Female_Over18,Female,Over18,5.52944117233514,46.188847,-0.9225569999999976,-1.9582456086428612,Declining,-1.0278969999999994,Sharp decline,49.414806,-6.528324729231956,Below baseline
4172,Nigeria,2026,Female_Over18,Female,Over18,5.740067802965208,45.05561,-1.1332370000000012,-2.4534862279632197,Declining,-1.2004635000000015,Sharp decline,49.414806,-8.821639409046748,Below baseline
4181,Nigeria,2027,Female_Over18,Female,Over18,5.954631379962194,43.78792,-1.2676900000000018,-2.8136118898401397,Declining,-0.7989099999999993,Sharp decline,49.414806,-11.387044603595124,Below baseline
4190,Nigeria,2028,Female_Over18,Female,Over18,6.173131903326094,43.45779,-0.3301299999999969,-0.7539293942256164,Stable,-0.32720000000000127,Mild decline,49.414806,-12.055123721420653,Below baseline
4199,Nigeria,2029,Female_Over18,Female,Over18,6.395569373056915,43.13352,-0.3242700000000056,-0.7461723203135873,Stable,,,49.414806,-12.711344045345442,Below baseline
4137,Nigeria,2022,Female_Under18,Female,Under18,1.9028574106766227,49.414806,,,First Year,,,49.414806,0.0,Below baseline
4146,Nigeria,2023,Female_Under18,Female,Under18,1.9797328500679585,48.06106,-1.353746000000001,-2.739555427982454,Declining,-1.1517009999999992,Sharp decline,49.414806,-2.7395554279824577,Below baseline
4155,Nigeria,2024,Female_Under18,Female,Under18,2.058130575387836,47.111404,-0.9496559999999974,-1.9759364441816252,Declining,-0.9361064999999974,Sharp decline,49.414806,-4.661359998054022,Below baseline
4164,Nigeria,2025,Female_Under18,Female,Under18,2.1380505866362522,46.188847,-0.9225569999999976,-1.9582456086428612,Declining,-1.0278969999999994,Sharp decline,49.414806,-6.528324729231956,Below baseline
4173,Nigeria,2026,Female_Under18,Female,Under18,2.2194928838132126,45.05561,-1.1332370000000012,-2.4534862279632197,Declining,-1.2004635000000015,Sharp decline,49.414806,-8.821639409046748,Below baseline
4182,Nigeria,2027,Female_Under18,Female,Under18,2.302457466918714,43.78792,-1.2676900000000018,-2.8136118898401397,Declining,-0.7989099999999993,Sharp decline,49.414806,-11.387044603595124,Below baseline
4191,Nigeria,2028,Female_Under18,Female,Under18,2.3869443359527565,43.45779,-0.3301299999999969,-0.7539293942256164,Stable,-0.32720000000000127,Mild decline,49.414806,-12.055123721420653,Below baseline
4200,Nigeria,2029,Female_Under18,Female,Under18,2.4729534909153403,43.13352,-0.3242700000000056,-0.7461723203135873,Stable,,,49.414806,-12.711344045345442,Below baseline
4138,Nigeria,2022,Male_AllAges,Male,AllAges,15.829024043493881,49.414806,,,First Year,,,49.414806,0.0,Below baseline
4147,Nigeria,2023,Male_AllAges,Male,AllAges,16.468516614851037,48.06106,-1.353746000000001,-2.739555427982454,Declining,-1.1517009999999992,Sharp decline,49.414806,-2.7395554279824577,Below baseline
4156,Nigeria,2024,Male_AllAges,Male,AllAges,17.12067240544298,47.111404,-0.9496559999999974,-1.9759364441816252,Declining,-0.9361064999999974,Sharp decline,49.414806,-4.661359998054022,Below baseline
4165,Nigeria,2025,Male_AllAges,Male,AllAges,17.785491415269732,46.188847,-0.9225569999999976,-1.9582456086428612,Declining,-1.0278969999999994,Sharp decline,49.414806,-6.528324729231956,Below baseline
4174,Nigeria,2026,Male_AllAges,Male,AllAges,18.462973644331264,45.05561,-1.1332370000000012,-2.4534862279632197,Declining,-1.2004635000000015,Sharp decline,49.414806,-8.821639409046748,Below baseline
4183,Nigeria,2027,Male_AllAges,Male,AllAges,19.153119092627605,43.78792,-1.2676900000000018,-2.8136118898401397,Declining,-0.7989099999999993,Sharp decline,49.414806,-11.387044603595124,Below baseline
4192,Nigeria,2028,Male_AllAges,Male,AllAges,19.85592776015873,43.45779,-0.3301299999999969,-0.7539293942256164,Stable,-0.32720000000000127,Mild decline,49.414806,-12.055123721420653,Below baseline
4201,Nigeria,2029,Male_AllAges,Male,AllAges,20.57139964692466,43.13352,-0.3242700000000056,-0.7461723203135873,Stable,,,49.414806,-12.711344045345442,Below baseline
4139,Nigeria,2022,Male_Over18,Male,Over18,7.967629552094236,49.414806,,,First Year,,,49.414806,0.0,Below baseline
4148,Nigeria,2023,Male_Over18,Male,Over18,8.289521785998845,48.06106,-1.353746000000001,-2.739555427982454,Declining,-1.1517009999999992,Sharp decline,49.414806,-2.7395554279824577,Below baseline
4157,Nigeria,2024,Male_Over18,Male,Over18,8.617788123545123,47.111404,-0.9496559999999974,-1.9759364441816252,Declining,-0.9361064999999974,Sharp decline,49.414806,-4.661359998054022,Below baseline
4166,Nigeria,2025,Male_Over18,Male,Over18,8.952428564733086,46.188847,-0.9225569999999976,-1.9582456086428612,Declining,-1.0278969999999994,Sharp decline,49.414806,-6.528324729231956,Below baseline
4175,Nigeria,2026,Male_Over18,Male,Over18,9.293443109562716,45.05561,-1.1332370000000012,-2.4534862279632197,Declining,-1.2004635000000015,Sharp decline,49.414806,-8.821639409046748,Below baseline
4184,Nigeria,2027,Male_Over18,Male,Over18,9.640831758034029,43.78792,-1.2676900000000018,-2.8136118898401397,Declining,-0.7989099999999993,Sharp decline,49.414806,-11.387044603595124,Below baseline
4193,Nigeria,2028,Male_Over18,Male,Over18,9.994594510147008,43.45779,-0.3301299999999969,-0.7539293942256164,Stable,-0.32720000000000127,Mild decline,49.414806,-12.055123721420653,Below baseline
4202,Nigeria,2029,Male_Over18,Male,Over18,10.354731365901673,43.13352,-0.3242700000000056,-0.7461723203135873,Stable,,,49.414806,-12.711344045345442,Below baseline
4140,Nigeria,2022,Male_Under18,Male,Under18,3.0808167601431027,49.414806,,,First Year,,,49.414806,0.0,Below baseline
4149,Nigeria,2023,Male_Under18,Male,Under18,3.2052817572528856,48.06106,-1.353746000000001,-2.739555427982454,Declining,-1.1517009999999992,Sharp decline,49.414806,-2.7395554279824577,Below baseline
4158,Nigeria,2024,Male_Under18,Male,Under18,3.332211407770781,47.111404,-0.9496559999999974,-1.9759364441816252,Declining,-0.9361064999999974,Sharp decline,49.414806,-4.661359998054022,Below baseline
4167,Nigeria,2025,Male_Under18,Male,Under18,3.4616057116967904,46.188847,-0.9225569999999976,-1.9582456086428612,Declining,-1.0278969999999994,Sharp decline,49.414806,-6.528324729231956,Below baseline
4176,Nigeria,2026,Male_Under18,Male,Under18,3.593464669030915,45.05561,-1.1332370000000012,-2.4534862279632197,Declining,-1.2004635000000015,Sharp decline,49.414806,-8.821639409046748,Below baseline
4185,Nigeria,2027,Male_Under18,Male,Under18,3.727788279773156,43.78792,-1.2676900000000018,-2.8136118898401397,Declining,-0.7989099999999993,Sharp decline,49.414806,-11.387044603595124,Below baseline
4194,Nigeria,2028,Male_Under18,Male,Under18,3.86457654392351,43.45779,-0.3301299999999969,-0.7539293942256164,Stable,-0.32720000000000127,Mild decline,49.414806,-12.055123721420653,Below baseline
4203,Nigeria,2029,Male_Under18,Male,Under18,4.00382946148198,43.13352,-0.3242700000000056,-0.7461723203135873,Stable,,,49.414806,-12.711344045345442,Below baseline
4204,North Macedonia,2023,AllGenders_AllAges,AllGenders,AllAges,29.246807679329383,22.964247,,,First Year,,,22.964247,0.0,Below baseline
4213,North Macedonia,2024,AllGenders_AllAges,AllGenders,AllAges,30.4283787095743,22.39553,-0.5687169999999995,-2.4765323243562065,Declining,-0.5420545000000008,Sharp decline,22.964247,-2.4765323243562025,Below baseline
4222,North Macedonia,2025,AllGenders_AllAges,AllGenders,AllAges,31.63334718596267,21.880138,-0.5153920000000021,-2.3013163787595214,Declining,-0.5237154999999998,Sharp decline,22.964247,-4.720855859110039,Below baseline
4231,North Macedonia,2026,AllGenders_AllAges,AllGenders,AllAges,32.861713108494506,21.348099,-0.5320389999999975,-2.43160714982692,Declining,-0.5188034999999989,Sharp decline,22.964247,-7.037670340333819,Below baseline
4240,North Macedonia,2027,AllGenders_AllAges,AllGenders,AllAges,34.113476477169804,20.842531,-0.5055680000000002,-2.368210865051734,Declining,-0.47567000000000087,Mild decline,22.964247,-9.239214331739243,Below baseline
4249,North Macedonia,2028,AllGenders_AllAges,AllGenders,AllAges,35.388637291988566,20.396759,-0.4457720000000016,-2.138761362523589,Declining,-0.28126050000000014,Mild decline,22.964247,-11.180370947934852,Below baseline
4258,North Macedonia,2029,AllGenders_AllAges,AllGenders,AllAges,36.68719555295079,20.28001,-0.11674899999999866,-0.5723899566592805,Stable,,,22.964247,-11.688765584170904,Below baseline
4205,North Macedonia,2023,AllGenders_Over18,AllGenders,Over18,9.854902587600119,22.964247,,,First Year,,,22.964247,0.0,Below baseline
4214,North Macedonia,2024,AllGenders_Over18,AllGenders,Over18,10.253040652139166,22.39553,-0.5687169999999995,-2.4765323243562065,Declining,-0.5420545000000008,Sharp decline,22.964247,-2.4765323243562025,Below baseline
4223,North Macedonia,2025,AllGenders_Over18,AllGenders,Over18,10.659062638748287,21.880138,-0.5153920000000021,-2.3013163787595214,Declining,-0.5237154999999998,Sharp decline,22.964247,-4.720855859110039,Below baseline
4232,North Macedonia,2026,AllGenders_Over18,AllGenders,Over18,11.072968547427493,21.348099,-0.5320389999999975,-2.43160714982692,Declining,-0.5188034999999989,Sharp decline,22.964247,-7.037670340333819,Below baseline
4241,North Macedonia,2027,AllGenders_Over18,AllGenders,Over18,11.494758378176781,20.842531,-0.5055680000000002,-2.368210865051734,Declining,-0.47567000000000087,Mild decline,22.964247,-9.239214331739243,Below baseline
4250,North Macedonia,2028,AllGenders_Over18,AllGenders,Over18,11.924432130996147,20.396759,-0.4457720000000016,-2.138761362523589,Declining,-0.28126050000000014,Mild decline,22.964247,-11.180370947934852,Below baseline
4259,North Macedonia,2029,AllGenders_Over18,AllGenders,Over18,12.361989805885594,20.28001,-0.11674899999999866,-0.5723899566592805,Stable,,,22.964247,-11.688765584170904,Below baseline
4206,North Macedonia,2023,AllGenders_Under18,AllGenders,Under18,4.450601168593602,22.964247,,,First Year,,,22.964247,0.0,Below baseline
4215,North Macedonia,2024,AllGenders_Under18,AllGenders,Under18,4.630405455804782,22.39553,-0.5687169999999995,-2.4765323243562065,Declining,-0.5420545000000008,Sharp decline,22.964247,-2.4765323243562025,Below baseline
4224,North Macedonia,2025,AllGenders_Under18,AllGenders,Under18,4.81377022395084,21.880138,-0.5153920000000021,-2.3013163787595214,Declining,-0.5237154999999998,Sharp decline,22.964247,-4.720855859110039,Below baseline
4233,North Macedonia,2026,AllGenders_Under18,AllGenders,Under18,5.000695473031768,21.348099,-0.5320389999999975,-2.43160714982692,Declining,-0.5188034999999989,Sharp decline,22.964247,-7.037670340333819,Below baseline
4242,North Macedonia,2027,AllGenders_Under18,AllGenders,Under18,5.191181203047577,20.842531,-0.5055680000000002,-2.368210865051734,Declining,-0.47567000000000087,Mild decline,22.964247,-9.239214331739243,Below baseline
4251,North Macedonia,2028,AllGenders_Under18,AllGenders,Under18,5.38522741399826,20.396759,-0.4457720000000016,-2.138761362523589,Declining,-0.28126050000000014,Mild decline,22.964247,-11.180370947934852,Below baseline
4260,North Macedonia,2029,AllGenders_Under18,AllGenders,Under18,5.582834105883813,20.28001,-0.11674899999999866,-0.5723899566592805,Stable,,,22.964247,-11.688765584170904,Below baseline
4207,North Macedonia,2023,Female_AllAges,Female,AllAges,17.15594863871277,22.964247,,,First Year,,,22.964247,0.0,Below baseline
4216,North Macedonia,2024,Female_AllAges,Female,AllAges,17.849048963716765,22.39553,-0.5687169999999995,-2.4765323243562065,Declining,-0.5420545000000008,Sharp decline,22.964247,-2.4765323243562025,Below baseline
4225,North Macedonia,2025,Female_AllAges,Female,AllAges,18.555874047631733,21.880138,-0.5153920000000021,-2.3013163787595214,Declining,-0.5237154999999998,Sharp decline,22.964247,-4.720855859110039,Below baseline
4234,North Macedonia,2026,Female_AllAges,Female,AllAges,19.27642389045767,21.348099,-0.5320389999999975,-2.43160714982692,Declining,-0.5188034999999989,Sharp decline,22.964247,-7.037670340333819,Below baseline
4243,North Macedonia,2027,Female_AllAges,Female,AllAges,20.010698492194578,20.842531,-0.5055680000000002,-2.368210865051734,Declining,-0.47567000000000087,Mild decline,22.964247,-9.239214331739243,Below baseline
4252,North Macedonia,2028,Female_AllAges,Female,AllAges,20.758697852842456,20.396759,-0.4457720000000016,-2.138761362523589,Declining,-0.28126050000000014,Mild decline,22.964247,-11.180370947934852,Below baseline
4261,North Macedonia,2029,Female_AllAges,Female,AllAges,21.5204219724013,20.28001,-0.11674899999999866,-0.5723899566592805,Stable,,,22.964247,-11.688765584170904,Below baseline
4208,North Macedonia,2023,Female_Over18,Female,Over18,5.780808780435823,22.964247,,,First Year,,,22.964247,0.0,Below baseline
4217,North Macedonia,2024,Female_Over18,Female,Over18,6.014353455165433,22.39553,-0.5687169999999995,-2.4765323243562065,Declining,-0.5420545000000008,Sharp decline,22.964247,-2.4765323243562025,Below baseline
4226,North Macedonia,2025,Female_Over18,Female,Over18,6.2525227769193865,21.880138,-0.5153920000000021,-2.3013163787595214,Declining,-0.5237154999999998,Sharp decline,22.964247,-4.720855859110039,Below baseline
4235,North Macedonia,2026,Female_Over18,Female,Over18,6.495316745697692,21.348099,-0.5320389999999975,-2.43160714982692,Declining,-0.5188034999999989,Sharp decline,22.964247,-7.037670340333819,Below baseline
4244,North Macedonia,2027,Female_Over18,Female,Over18,6.742735361500346,20.842531,-0.5055680000000002,-2.368210865051734,Declining,-0.47567000000000087,Mild decline,22.964247,-9.239214331739243,Below baseline
4253,North Macedonia,2028,Female_Over18,Female,Over18,6.99477862432735,20.396759,-0.4457720000000016,-2.138761362523589,Declining,-0.28126050000000014,Mild decline,22.964247,-11.180370947934852,Below baseline
4262,North Macedonia,2029,Female_Over18,Female,Over18,7.2514465341787,20.28001,-0.11674899999999866,-0.5723899566592805,Stable,,,22.964247,-11.688765584170904,Below baseline
4209,North Macedonia,2023,Female_Under18,Female,Under18,2.6106878363258557,22.964247,,,First Year,,,22.964247,0.0,Below baseline
4218,North Macedonia,2024,Female_Under18,Female,Under18,2.7161596249134194,22.39553,-0.5687169999999995,-2.4765323243562065,Declining,-0.5420545000000008,Sharp decline,22.964247,-2.4765323243562025,Below baseline
4227,North Macedonia,2025,Female_Under18,Female,Under18,2.8237199637700456,21.880138,-0.5153920000000021,-2.3013163787595214,Declining,-0.5237154999999998,Sharp decline,22.964247,-4.720855859110039,Below baseline
4236,North Macedonia,2026,Female_Under18,Female,Under18,2.9333688528957307,21.348099,-0.5320389999999975,-2.43160714982692,Declining,-0.5188034999999989,Sharp decline,22.964247,-7.037670340333819,Below baseline
4245,North Macedonia,2027,Female_Under18,Female,Under18,3.045106292290478,20.842531,-0.5055680000000002,-2.368210865051734,Declining,-0.47567000000000087,Mild decline,22.964247,-9.239214331739243,Below baseline
4254,North Macedonia,2028,Female_Under18,Female,Under18,3.1589322819542867,20.396759,-0.4457720000000016,-2.138761362523589,Declining,-0.28126050000000014,Mild decline,22.964247,-11.180370947934852,Below baseline
4263,North Macedonia,2029,Female_Under18,Female,Under18,3.2748468218871536,20.28001,-0.11674899999999866,-0.5723899566592805,Stable,,,22.964247,-11.688765584170904,Below baseline
4210,North Macedonia,2023,Male_AllAges,Male,AllAges,20.75052835349068,22.964247,,,First Year,,,22.964247,0.0,Below baseline
4219,North Macedonia,2024,Male_AllAges,Male,AllAges,21.588849698971703,22.39553,-0.5687169999999995,-2.4765323243562065,Declining,-0.5420545000000008,Sharp decline,22.964247,-2.4765323243562025,Below baseline
4228,North Macedonia,2025,Male_AllAges,Male,AllAges,22.44377146713552,21.880138,-0.5153920000000021,-2.3013163787595214,Declining,-0.5237154999999998,Sharp decline,22.964247,-4.720855859110039,Below baseline
4237,North Macedonia,2026,Male_AllAges,Male,AllAges,23.315293657982135,21.348099,-0.5320389999999975,-2.43160714982692,Declining,-0.5188034999999989,Sharp decline,22.964247,-7.037670340333819,Below baseline
4246,North Macedonia,2027,Male_AllAges,Male,AllAges,24.203416271511536,20.842531,-0.5055680000000002,-2.368210865051734,Declining,-0.47567000000000087,Mild decline,22.964247,-9.239214331739243,Below baseline
4255,North Macedonia,2028,Male_AllAges,Male,AllAges,25.108139307723736,20.396759,-0.4457720000000016,-2.138761362523589,Declining,-0.28126050000000014,Mild decline,22.964247,-11.180370947934852,Below baseline
4264,North Macedonia,2029,Male_AllAges,Male,AllAges,26.02946276661872,20.28001,-0.11674899999999866,-0.5723899566592805,Stable,,,22.964247,-11.688765584170904,Below baseline
