Country,Year,Gender_Female,Gender_Male,Gender_Total,Age_Under18,Age_Over18,Age_Total,VALUE
Nigeria,2018-01-01,0,0,1,0,1,0,495
Nigeria,2018-01-01,0,0,1,0,0,1,495
Nigeria,2018-01-01,0,0,1,0,0,1,958
Nigeria,2018-01-01,1,0,0,0,1,0,373
Nigeria,2018-01-01,0,1,0,0,1,0,450
Nigeria,2018-01-01,0,0,1,0,1,0,823
Nigeria,2018-01-01,0,0,1,0,0,1,823
Nigeria,2018-01-01,1,0,0,0,1,0,21
Nigeria,2018-01-01,0,1,0,0,1,0,28
Nigeria,2018-01-01,0,0,1,0,1,0,49
Nigeria,2018-01-01,0,0,1,0,0,1,50
Nigeria,2018-01-01,0,0,1,0,0,1,49
Nigeria,2018-01-01,0,0,1,0,0,1,4
Nigeria,2018-01-01,0,0,1,0,0,1,23
Nigeria,2018-01-01,1,0,0,0,1,0,41
Nigeria,2018-01-01,0,1,0,0,1,0,75
Nigeria,2018-01-01,0,0,1,0,1,0,116
Nigeria,2019-01-01,1,0,0,1,0,0,423
Nigeria,2019-01-01,1,0,0,0,1,0,506
Nigeria,2019-01-01,0,1,0,1,0,0,150
Nigeria,2019-01-01,0,1,0,0,1,0,73
Nigeria,2019-01-01,0,0,1,1,0,0,573
Nigeria,2019-01-01,0,0,1,0,1,0,579
Nigeria,2019-01-01,0,0,1,0,0,1,1152
Nigeria,2019-01-01,0,0,1,0,0,1,38
Nigeria,2019-01-01,0,0,1,0,0,1,4
Nigeria,2019-01-01,0,0,1,0,0,1,12
Nigeria,2019-01-01,0,0,1,0,0,1,4
Nigeria,2019-01-01,0,0,1,0,0,1,1078
Nigeria,2019-01-01,0,0,1,0,0,1,4
Nigeria,2019-01-01,0,0,1,0,0,1,5
Nigeria,2019-01-01,0,0,1,0,0,1,8
Nigeria,2019-01-01,0,0,1,0,0,1,7
Nigeria,2019-01-01,0,0,1,0,0,1,211
Nigeria,2019-01-01,0,0,1,0,0,1,5
Nigeria,2019-01-01,0,0,1,0,0,1,7
Nigeria,2019-01-01,0,0,1,0,0,1,4
Nigeria,2019-01-01,0,0,1,0,0,1,16
Nigeria,2019-01-01,0,0,1,0,0,1,4
Nigeria,2019-01-01,0,0,1,0,0,1,4
Nigeria,2019-01-01,0,0,1,0,0,1,13
Nigeria,2019-01-01,0,0,1,0,0,1,4
Nigeria,2019-01-01,0,0,1,0,0,1,4
Nigeria,2019-01-01,0,0,1,0,0,1,14
Nigeria,2019-01-01,0,0,1,0,0,1,87
Nigeria,2019-01-01,0,0,1,0,0,1,51
Nigeria,2019-01-01,0,0,1,0,0,1,4
Nigeria,2019-01-01,0,0,1,0,0,1,5
Nigeria,2019-01-01,0,0,1,0,0,1,4
Nigeria,2019-01-01,0,0,1,0,0,1,4
Nigeria,2019-01-01,0,0,1,0,0,1,4
Nigeria,2019-01-01,0,0,1,0,0,1,4
Nigeria,2019-01-01,1,0,0,0,1,0,69
Nigeria,2019-01-01,0,1,0,0,1,0,109
Nigeria,2019-01-01,0,0,1,0,1,0,172
Nigeria,2019-01-01,0,0,1,0,0,1,336
Nigeria,2019-01-01,1,0,0,0,1,0,485
Nigeria,2019-01-01,0,1,0,0,1,0,4
Nigeria,2019-01-01,0,0,1,0,1,0,487
Nigeria,2019-01-01,0,0,1,0,0,1,546
Nigeria,2019-01-01,0,0,1,0,0,1,896
Nigeria,2019-01-01,1,0,0,0,1,0,312
Nigeria,2019-01-01,0,1,0,0,1,0,314
Nigeria,2019-01-01,0,0,1,0,1,0,626
Nigeria,2019-01-01,1,0,0,0,1,0,11
Nigeria,2019-01-01,0,1,0,0,1,0,14
Nigeria,2019-01-01,0,0,1,0,1,0,25
Nigeria,2019-01-01,0,0,1,0,0,1,25
Nigeria,2019-01-01,0,0,1,0,0,1,15
Nigeria,2019-01-01,1,0,0,0,1,0,19
Nigeria,2019-01-01,0,1,0,0,1,0,51
Nigeria,2019-01-01,0,0,1,0,1,0,70
Nigeria,2020-01-01,1,0,0,1,0,0,417
Nigeria,2020-01-01,1,0,0,0,1,0,451
Nigeria,2020-01-01,0,1,0,1,0,0,154
Nigeria,2020-01-01,0,1,0,0,1,0,65
Nigeria,2020-01-01,0,0,1,1,0,0,571
Nigeria,2020-01-01,0,0,1,0,1,0,516
Nigeria,2020-01-01,0,0,1,0,0,1,1087
Nigeria,2020-01-01,0,0,1,0,0,1,9
Nigeria,2020-01-01,0,0,1,0,0,1,4
Nigeria,2020-01-01,0,0,1,0,0,1,4
Nigeria,2020-01-01,0,0,1,0,0,1,1068
Nigeria,2020-01-01,0,0,1,0,0,1,4
Nigeria,2020-01-01,0,0,1,0,0,1,5
Nigeria,2020-01-01,0,0,1,0,0,1,78
Nigeria,2020-01-01,0,0,1,0,0,1,22
Nigeria,2020-01-01,0,0,1,0,0,1,4
Nigeria,2020-01-01,0,0,1,0,0,1,4
Nigeria,2020-01-01,0,0,1,0,0,1,4
Nigeria,2020-01-01,0,0,1,0,0,1,4
Nigeria,2020-01-01,0,0,1,0,0,1,4
Nigeria,2020-01-01,0,0,1,0,0,1,4
Nigeria,2020-01-01,0,0,1,0,0,1,21
Nigeria,2020-01-01,0,0,1,0,0,1,4
Nigeria,2020-01-01,0,0,1,0,0,1,4
Nigeria,2020-01-01,0,0,1,0,0,1,6
Nigeria,2020-01-01,0,0,1,0,0,1,7
Nigeria,2020-01-01,0,0,1,0,0,1,5
Nigeria,2020-01-01,0,0,1,0,0,1,4
Nigeria,2020-01-01,1,0,0,0,1,0,100
Nigeria,2020-01-01,0,1,0,0,1,0,61
Nigeria,2020-01-01,0,0,1,0,1,0,161
Nigeria,2020-01-01,0,0,1,0,0,1,310
Nigeria,2020-01-01,1,0,0,0,1,0,458
Nigeria,2020-01-01,0,1,0,0,1,0,4
Nigeria,2020-01-01,0,0,1,0,1,0,460
Nigeria,2020-01-01,0,0,1,0,0,1,494
Nigeria,2020-01-01,0,0,1,0,0,1,934
Nigeria,2020-01-01,1,0,0,0,1,0,276
Nigeria,2020-01-01,0,1,0,0,1,0,411
Nigeria,2020-01-01,0,0,1,0,1,0,687
Nigeria,2020-01-01,0,0,1,0,0,1,733
Nigeria,2020-01-01,1,0,0,0,1,0,21
Nigeria,2020-01-01,0,1,0,0,1,0,29
Nigeria,2020-01-01,0,0,1,0,1,0,50
Nigeria,2020-01-01,0,0,1,0,0,1,51
Nigeria,2020-01-01,0,0,1,0,0,1,50
Nigeria,2020-01-01,0,0,1,0,0,1,4
Nigeria,2020-01-01,0,0,1,0,0,1,23
Nigeria,2020-01-01,1,0,0,0,1,0,25
Nigeria,2020-01-01,0,1,0,0,1,0,62
Nigeria,2020-01-01,0,0,1,0,1,0,87
Nigeria,2020-01-01,0,0,1,0,0,1,87
Nigeria,2021-01-01,1,0,0,1,0,0,585
Nigeria,2021-01-01,1,0,0,0,1,0,641
Nigeria,2021-01-01,0,1,0,1,0,0,183
Nigeria,2021-01-01,0,1,0,0,1,0,61
Nigeria,2021-01-01,0,0,1,1,0,0,768
Nigeria,2021-01-01,0,0,1,0,1,0,702
Nigeria,2021-01-01,0,0,1,0,0,1,1470
Nigeria,2021-01-01,0,0,1,0,0,1,30
Nigeria,2021-01-01,0,0,1,0,0,1,12
Nigeria,2021-01-01,0,0,1,0,0,1,4
Nigeria,2021-01-01,0,0,1,0,0,1,4
Nigeria,2021-01-01,0,0,1,0,0,1,4
Nigeria,2021-01-01,0,0,1,0,0,1,1421
Nigeria,2021-01-01,0,0,1,0,0,1,4
Nigeria,2021-01-01,0,0,1,0,0,1,190
Nigeria,2021-01-01,0,0,1,0,0,1,27
Nigeria,2021-01-01,0,0,1,0,0,1,40
Nigeria,2021-01-01,0,0,1,0,0,1,4
Nigeria,2021-01-01,0,0,1,0,0,1,4
Nigeria,2021-01-01,0,0,1,0,0,1,19
Nigeria,2021-01-01,0,0,1,0,0,1,4
Nigeria,2021-01-01,0,0,1,0,0,1,4
Nigeria,2021-01-01,0,0,1,0,0,1,49
Nigeria,2021-01-01,0,0,1,0,0,1,4
Nigeria,2021-01-01,0,0,1,0,0,1,4
Nigeria,2021-01-01,0,0,1,0,0,1,4
Nigeria,2021-01-01,0,0,1,0,0,1,9
Nigeria,2021-01-01,0,0,1,0,0,1,30
Nigeria,2021-01-01,1,0,0,0,1,0,74
Nigeria,2021-01-01,0,1,0,0,1,0,66
Nigeria,2021-01-01,0,0,1,0,1,0,140
Nigeria,2021-01-01,1,0,0,0,1,0,699
Nigeria,2021-01-01,0,1,0,0,1,0,4
Nigeria,2021-01-01,0,0,1,0,1,0,701
Nigeria,2021-01-01,0,0,1,0,0,1,1112
Nigeria,2021-01-01,1,0,0,0,1,0,332
Nigeria,2021-01-01,0,1,0,0,1,0,447
Nigeria,2021-01-01,0,0,1,0,1,0,779
Nigeria,2021-01-01,1,0,0,0,1,0,8
Nigeria,2021-01-01,0,1,0,0,1,0,21
Nigeria,2021-01-01,0,0,1,0,1,0,29
Nigeria,2021-01-01,0,0,1,0,0,1,4
Nigeria,2021-01-01,0,0,1,0,0,1,28
Nigeria,2021-01-01,0,0,1,0,0,1,4
Nigeria,2021-01-01,0,0,1,0,0,1,13
Nigeria,2021-01-01,1,0,0,0,1,0,12
Nigeria,2021-01-01,0,1,0,0,1,0,27
Nigeria,2021-01-01,0,0,1,0,1,0,39
Nicaragua,2003-01-01,0,0,1,0,0,1,4
Nicaragua,2005-01-01,0,0,1,0,0,1,10
Nicaragua,2006-01-01,0,0,1,0,0,1,4
Nicaragua,2006-01-01,0,0,1,0,0,1,27
Nicaragua,2007-01-01,0,0,1,0,0,1,4
Nicaragua,2007-01-01,0,0,1,0,0,1,41
Nicaragua,2009-01-01,0,0,1,0,0,1,36
Nicaragua,2010-01-01,0,0,1,0,0,1,40
Nicaragua,2010-01-01,0,0,1,0,0,1,14
Nicaragua,2010-01-01,0,0,1,0,0,1,4
Nicaragua,2010-01-01,0,0,1,0,0,1,4
Nicaragua,2011-01-01,0,0,1,1,0,0,7
Nicaragua,2011-01-01,0,0,1,0,1,0,78
Nicaragua,2011-01-01,0,0,1,0,0,1,85
Nicaragua,2011-01-01,0,0,1,0,0,1,20
Nicaragua,2011-01-01,0,0,1,0,0,1,10
Nicaragua,2011-01-01,0,0,1,0,0,1,16
Nicaragua,2012-01-01,0,0,1,1,0,0,4
Nicaragua,2012-01-01,0,0,1,0,1,0,4
Nicaragua,2012-01-01,0,0,1,0,0,1,4
Nicaragua,2012-01-01,0,0,1,0,0,1,29
Nicaragua,2012-01-01,0,0,1,0,0,1,10
Nicaragua,2012-01-01,0,0,1,0,0,1,19
Nicaragua,2013-01-01,1,0,0,1,0,0,22
Nicaragua,2013-01-01,1,0,0,0,1,0,9
Nicaragua,2013-01-01,0,1,0,1,0,0,4
Nicaragua,2013-01-01,0,1,0,0,1,0,10
Nicaragua,2013-01-01,0,0,1,1,0,0,22
Nicaragua,2013-01-01,0,0,1,0,1,0,19
Nicaragua,2013-01-01,0,0,1,0,0,1,41
Nicaragua,2013-01-01,0,0,1,0,0,1,28
Nicaragua,2014-01-01,0,0,1,1,0,0,18
Nicaragua,2014-01-01,0,0,1,0,1,0,34
Nicaragua,2014-01-01,0,0,1,0,0,1,52
Nicaragua,2014-01-01,0,0,1,0,0,1,9
Nicaragua,2014-01-01,0,0,1,0,0,1,23
Nicaragua,2015-01-01,0,0,1,1,0,0,4
Nicaragua,2015-01-01,0,0,1,0,1,0,4
Nicaragua,2016-01-01,0,0,1,0,0,1,4
Nicaragua,2017-01-01,0,0,1,0,0,1,4
Nicaragua,2017-01-01,0,0,1,0,0,1,4
Nicaragua,2018-01-01,1,0,0,1,0,0,4
Nicaragua,2018-01-01,1,0,0,0,1,0,21
Nicaragua,2018-01-01,0,1,0,1,0,0,4
Nicaragua,2018-01-01,0,1,0,0,1,0,8
Nicaragua,2018-01-01,0,0,1,1,0,0,4
Nicaragua,2018-01-01,0,0,1,0,1,0,29
Nicaragua,2018-01-01,0,0,1,0,0,1,32
Nicaragua,2018-01-01,0,0,1,0,0,1,27
Nicaragua,2018-01-01,0,0,1,0,0,1,5
Nicaragua,2018-01-01,0,0,1,0,0,1,6
Nicaragua,2018-01-01,0,0,1,0,0,1,19
Nicaragua,2019-01-01,0,0,1,0,0,1,4
Nicaragua,2019-01-01,0,0,1,0,0,1,4
Nicaragua,2020-01-01,1,0,0,1,0,0,4
Nicaragua,2020-01-01,1,0,0,0,1,0,4
Nicaragua,2020-01-01,0,1,0,1,0,0,4
Nicaragua,2020-01-01,0,1,0,0,1,0,4
Nicaragua,2020-01-01,0,0,1,1,0,0,4
Nicaragua,2020-01-01,0,0,1,0,1,0,4
Nicaragua,2020-01-01,0,0,1,0,0,1,4
Nicaragua,2020-01-01,0,0,1,0,0,1,4
Nicaragua,2020-01-01,0,0,1,0,0,1,4
Nicaragua,2020-01-01,1,0,0,1,0,0,4
Nicaragua,2020-01-01,1,0,0,0,1,0,4
Nicaragua,2020-01-01,0,1,0,1,0,0,4
Nicaragua,2020-01-01,0,1,0,0,1,0,4
Nicaragua,2020-01-01,0,0,1,1,0,0,4
Nicaragua,2020-01-01,0,0,1,0,0,1,4
Nicaragua,2020-01-01,0,0,1,0,0,1,4
Nicaragua,2020-01-01,1,0,0,1,0,0,4
Nicaragua,2020-01-01,1,0,0,0,1,0,4
Nicaragua,2020-01-01,0,1,0,1,0,0,4
Nicaragua,2020-01-01,0,1,0,0,1,0,4
Nicaragua,2020-01-01,0,0,1,0,0,1,4
Nicaragua,2020-01-01,1,0,0,1,0,0,4
Nicaragua,2020-01-01,1,0,0,0,1,0,4
Nicaragua,2020-01-01,0,1,0,1,0,0,4
Nicaragua,2020-01-01,0,1,0,0,1,0,4
Nicaragua,2020-01-01,0,0,1,0,0,1,4
Nicaragua,2020-01-01,0,0,1,0,0,1,4
Nicaragua,2020-01-01,0,0,1,0,0,1,4
Nicaragua,2020-01-01,1,0,0,1,0,0,4
Nicaragua,2020-01-01,1,0,0,0,1,0,4
Nicaragua,2020-01-01,0,1,0,1,0,0,4
Nicaragua,2020-01-01,0,1,0,0,1,0,4
Nicaragua,2020-01-01,0,0,1,0,0,1,4
Nicaragua,2021-01-01,1,0,0,1,0,0,4
Nicaragua,2021-01-01,0,0,1,1,0,0,7
Nicaragua,2021-01-01,0,0,1,0,0,1,8
Nicaragua,2021-01-01,0,0,1,1,0,0,7
Nicaragua,2021-01-01,0,0,1,0,0,1,7
Nicaragua,2021-01-01,1,0,0,0,1,0,5
Nicaragua,2021-01-01,0,1,0,0,1,0,10
Nicaragua,2021-01-01,1,0,0,0,1,0,4
Nicaragua,2021-01-01,0,1,0,0,1,0,5
Nicaragua,2021-01-01,1,0,0,0,1,0,5
Nicaragua,2021-01-01,0,1,0,0,1,0,10
Netherlands,2003-01-01,0,0,1,0,0,1,80
Netherlands,2003-01-01,0,0,1,0,0,1,155
Netherlands,2004-01-01,0,0,1,0,0,1,116
Netherlands,2004-01-01,0,0,1,0,0,1,217
Netherlands,2005-01-01,0,0,1,0,0,1,81
Netherlands,2005-01-01,0,0,1,0,0,1,138
Netherlands,2006-01-01,0,0,1,0,0,1,70
Netherlands,2006-01-01,0,0,1,0,0,1,199
Netherlands,2007-01-01,1,0,0,1,0,0,182
Netherlands,2007-01-01,1,0,0,0,1,0,482
Netherlands,2007-01-01,0,1,0,1,0,0,16
Netherlands,2007-01-01,0,1,0,0,1,0,33
Netherlands,2007-01-01,0,0,1,1,0,0,199
Netherlands,2007-01-01,0,0,1,0,1,0,517
Netherlands,2007-01-01,0,0,1,0,0,1,716
Netherlands,2007-01-01,0,0,1,0,0,1,50
Netherlands,2007-01-01,0,0,1,0,0,1,33
Netherlands,2007-01-01,0,0,1,0,0,1,15
Netherlands,2007-01-01,0,0,1,0,0,1,15
Netherlands,2007-01-01,0,0,1,0,0,1,13
Netherlands,2007-01-01,0,0,1,0,0,1,270
Netherlands,2007-01-01,0,0,1,0,0,1,104
Netherlands,2007-01-01,0,0,1,0,0,1,14
Netherlands,2007-01-01,0,0,1,0,0,1,28
Netherlands,2007-01-01,0,0,1,0,0,1,29
Netherlands,2007-01-01,0,0,1,0,0,1,21
Netherlands,2007-01-01,0,0,1,0,0,1,338
Netherlands,2007-01-01,0,0,1,0,0,1,73
Netherlands,2007-01-01,0,0,1,0,0,1,24
Netherlands,2007-01-01,0,0,1,0,0,1,73
Netherlands,2007-01-01,0,0,1,0,0,1,281
Netherlands,2008-01-01,1,0,0,1,0,0,164
Netherlands,2008-01-01,1,0,0,0,1,0,615
Netherlands,2008-01-01,0,1,0,1,0,0,5
Netherlands,2008-01-01,0,1,0,0,1,0,41
Netherlands,2008-01-01,0,0,1,1,0,0,169
Netherlands,2008-01-01,0,0,1,0,1,0,657
Netherlands,2008-01-01,0,0,1,0,0,1,826
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,5
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,13
Netherlands,2008-01-01,0,0,1,0,0,1,32
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,11
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,78
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,5
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,7
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,7
Netherlands,2008-01-01,0,0,1,0,0,1,9
Netherlands,2008-01-01,0,0,1,0,0,1,20
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,45
Netherlands,2008-01-01,0,0,1,0,0,1,13
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,8
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,10
Netherlands,2008-01-01,0,0,1,0,0,1,320
Netherlands,2008-01-01,0,0,1,0,0,1,64
Netherlands,2008-01-01,0,0,1,0,0,1,6
Netherlands,2008-01-01,0,0,1,0,0,1,6
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,19
Netherlands,2008-01-01,0,0,1,0,0,1,5
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,44
Netherlands,2008-01-01,0,0,1,0,0,1,7
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,12
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,5
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,4
Netherlands,2008-01-01,0,0,1,0,0,1,18
Netherlands,2008-01-01,0,0,1,0,0,1,473
Netherlands,2008-01-01,0,0,1,0,0,1,78
Netherlands,2008-01-01,0,0,1,0,0,1,35
Netherlands,2008-01-01,0,0,1,0,0,1,78
Netherlands,2008-01-01,0,0,1,0,0,1,214
Netherlands,2009-01-01,1,0,0,1,0,0,104
Netherlands,2009-01-01,1,0,0,0,1,0,657
Netherlands,2009-01-01,0,1,0,1,0,0,7
Netherlands,2009-01-01,0,1,0,0,1,0,131
Netherlands,2009-01-01,0,0,1,1,0,0,111
Netherlands,2009-01-01,0,0,1,0,1,0,789
Netherlands,2009-01-01,0,0,1,0,0,1,909
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,14
Netherlands,2009-01-01,0,0,1,0,0,1,39
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,15
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,37
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,5
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,6
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,23
Netherlands,2009-01-01,0,0,1,0,0,1,35
Netherlands,2009-01-01,0,0,1,0,0,1,47
Netherlands,2009-01-01,0,0,1,0,0,1,6
Netherlands,2009-01-01,0,0,1,0,0,1,17
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,9
Netherlands,2009-01-01,0,0,1,0,0,1,5
Netherlands,2009-01-01,0,0,1,0,0,1,5
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,7
Netherlands,2009-01-01,0,0,1,0,0,1,15
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,240
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,101
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,19
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,89
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,35
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,5
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,10
Netherlands,2009-01-01,0,0,1,0,0,1,5
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,4
Netherlands,2009-01-01,0,0,1,0,0,1,104
Netherlands,2009-01-01,0,0,1,0,0,1,419
Netherlands,2009-01-01,0,0,1,0,0,1,69
Netherlands,2009-01-01,0,0,1,0,0,1,22
Netherlands,2009-01-01,0,0,1,0,0,1,69
Netherlands,2009-01-01,0,0,1,0,0,1,141
Netherlands,2010-01-01,1,0,0,1,0,0,145
Netherlands,2010-01-01,1,0,0,0,1,0,725
Netherlands,2010-01-01,0,1,0,1,0,0,7
Netherlands,2010-01-01,0,1,0,0,1,0,105
Netherlands,2010-01-01,0,0,1,1,0,0,152
Netherlands,2010-01-01,0,0,1,0,1,0,831
Netherlands,2010-01-01,0,0,1,0,0,1,993
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,5
Netherlands,2010-01-01,0,0,1,0,0,1,6
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,12
Netherlands,2010-01-01,0,0,1,0,0,1,46
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,11
Netherlands,2010-01-01,0,0,1,0,0,1,23
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,9
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,6
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,5
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,21
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,26
Netherlands,2010-01-01,0,0,1,0,0,1,56
Netherlands,2010-01-01,0,0,1,0,0,1,7
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,4
Netherlands,2010-01-01,0,0,1,0,0,1,6
Netherlands,2010-01-01,0,0,1,0,0,1,5
Netherlands,2010-01-01,0,0,1,0,0,1,4
